seed,scenario,method,rhat_median,rhat_q95,rhat_max,ess,th_S,th_W,th_N,pi_S,pi_W,pi_N,lowest_U,spearman,kendall,topk,ndcg50,mse_all,T_stop
5,A0,acMH,1.072,1.5427,1.6548,36.28,1.4331,2.5117,0.8575,0.7957,0.9071,0.6999,82.1,0.4952,0.2941,0.85,0.7946,2.6777,10000
5,A0,SGLD,3.8843,6.394,7.3263,6.69,1.1417,1.0498,0.614,0.7486,0.7284,0.64,116.97,0.2825,0.1855,0.625,0.6867,1.9887,10000
5,A0,qSGLD,1.3325,1.8379,2.5,9.95,3.2324,4.9634,0.798,0.938,0.9841,0.6735,106.95,0.6296,0.3822,0.925,0.8455,5.9994,10000
5,A0,cycSGLD,1.9598,2.4023,2.6066,14.3,0.9633,2.31,0.4675,0.714,0.8935,0.6127,68.0,0.4635,0.2691,0.8,0.799,2.077,10000
5,A0,SGHMC,2.0828,3.082,3.9186,7.41,1.4914,1.762,0.6404,0.7906,0.8336,0.6454,111.22,0.4464,0.2921,0.675,0.7636,2.0826,10000
5,A0,AWSGLD,1.038,1.1044,1.1368,92.68,0.9259,2.9361,0.2523,0.7068,0.9328,0.5613,68.0,0.5386,0.3099,0.85,0.7968,2.2712,10000
