#truth,556,n,1000,mu,1.8,alpha,0.2,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,1.9406624162979271,2.624211830647211,1.5597611158146352,-0.2214298375258802,0.9195633645295078,0.8055984349823305,0.4498416220190873,0.8234330114330115,0.6094374374374375,0.8568738229755178,0.872312211332303,2.4156422084155276,0.9287019302197649,1.3242136422720183,0.833,0.5695192292399273,0.9536679536679536,0.4651600753295669,0.6253164556962025,0.04633204633204633,259,0.8234295415959253,0.9133709981167608,0.8660714285714285,0.1765704584040747,589,0.7030625832223701,0.9943502824858758,0.8237129485179407,0.2969374167776298,751,0.6113033448673587,0.9981167608286252,0.7582260371959942,0.3886966551326413,867,0.531,1.0,0.6936642717178314,0.469,1000
0,SGLD,4.938677743782229,0.19024250465589876,-3.6281072394718394e-05,-0.10150453222960798,0.5441810851032669,0.5003102003442017,0.47678662006003525,0.19000973800973803,0.12652252252252252,0.5932203389830508,0.5969081622208785,2.544519368116624,0.588831468163621,1.075332340769077,0.633,0.37904572341696446,0.0,0.0,0,1.0,1,0.3333333333333333,0.0018832391713747645,0.0037453183520599247,0.6666666666666666,3,0.6190476190476191,0.02448210922787194,0.04710144927536231,0.38095238095238093,21,0.676923076923077,0.08286252354048965,0.1476510067114094,0.3230769230769231,65,0.6040268456375839,0.3389830508474576,0.43425814234016885,0.3959731543624161,298
0,qSGLD,1.7127537217598148,1.4636714002860167,-0.07188367873836767,-1.761247504189853,0.783852625896376,0.48371833172293743,0.17099517527285654,0.8237845157845157,0.6097417417417417,0.8549905838041432,0.8780089296518219,0.822203926201402,0.9252767638803562,1.3293853051116589,0.975,0.6831495989258894,1.0,0.02448210922787194,0.04779411764705882,0.0,13,0.9864864864864865,0.2749529190207156,0.4300441826215022,0.013513513513513514,148,0.9453376205787781,0.5536723163841808,0.6983372921615202,0.05466237942122187,311,0.8967889908256881,0.736346516007533,0.8086866597724923,0.10321100917431193,436,0.7876823338735819,0.9152542372881356,0.8466898954703833,0.21231766612641814,617
0,cycSGLD,0.9997692166252891,1.0470977496539446,0.9634907226136458,0.977873649741448,0.7399920135683212,0.7236319990877086,0.7264882953691384,0.38381252381252384,0.25444644644644643,0.655367231638418,0.6911011010344804,3.1580315140568733,0.693875256485932,0.047921575956836576,0.016,0.9813455824308729,1.0,0.0018832391713747645,0.0037593984962406013,0.0,1,1.0,0.0018832391713747645,0.0037593984962406013,0.0,1,1.0,0.0018832391713747645,0.0037593984962406013,0.0,1,1.0,0.0018832391713747645,0.0037593984962406013,0.0,1,0.531,1.0,0.6936642717178314,0.469,1000
0,SGHMC,2.2189541960921093,0.7317972750837273,0.06162962551635505,-0.6014037726283855,0.6609856520075195,0.5137405759035234,0.36360678478348857,0.638965994965995,0.4451411411411411,0.7570621468926554,0.7891727017907492,1.4395120495624414,0.8301029156075956,1.0252475190069938,0.82,0.4860980928223892,1.0,0.0018832391713747645,0.0037593984962406013,0.0,1,1.0,0.0018832391713747645,0.0037593984962406013,0.0,1,0.9423076923076923,0.09227871939736347,0.16809605488850773,0.057692307692307696,52,0.9430379746835443,0.2806026365348399,0.432510885341074,0.056962025316455694,158,0.8004338394793926,0.6949152542372882,0.7439516129032259,0.19956616052060738,461
0,AWSGLD,1.6371279883370198,1.4879913036680188,-0.011995427227167704,-1.7175884095073797,0.7858691292730174,0.4963316974637098,0.17725638223985327,0.8173475053475053,0.6038878878878879,0.847457627118644,0.871806425477639,0.8456786348587891,0.9233172314376463,1.3237144005981365,0.977,0.6601369107445448,1.0,0.04331450094161959,0.08303249097472924,0.0,23,0.9873417721518988,0.2937853107344633,0.4528301886792453,0.012658227848101266,158,0.9415384615384615,0.576271186440678,0.7149532710280374,0.05846153846153846,325,0.899103139013453,0.7551789077212806,0.8208802456499488,0.10089686098654709,446,0.7914012738853503,0.935969868173258,0.8576358930112166,0.2085987261146497,628
1,tMH,1.9217457694507112,2.9287260560668322,1.8539300113628612,-0.006956112836260019,0.9384015362475029,0.8394413056692187,0.49700852080770697,0.7954730074730075,0.5775335335335335,0.8594594594594595,0.8790972698213709,3.1255232194982727,0.9238910820933293,1.4451613707616962,0.792,0.5820089619691519,0.9223529411764706,0.7063063063063063,0.8,0.07764705882352942,425,0.7601115760111576,0.9819819819819819,0.8569182389937107,0.2398884239888424,717,0.654073199527745,0.9981981981981982,0.7902995720399429,0.345926800472255,847,0.583596214511041,1.0,0.7370517928286854,0.416403785488959,951,0.555,1.0,0.7138263665594855,0.445,1000
1,SGLD,4.808942929440854,0.2599555264083664,0.1904003770058671,-0.13126433131725465,0.5592596011085347,0.5427481433116647,0.47058289544664783,0.23399856599856603,0.15837037037037038,0.6432432432432432,0.6500894382919341,2.392901699510309,0.6288693187569592,1.0522689177964792,0.63,0.3948198637693814,1.0,0.0018018018018018018,0.0035971223021582736,0.0,1,0.6666666666666666,0.0036036036036036037,0.007168458781362008,0.3333333333333333,3,0.55,0.01981981981981982,0.03826086956521738,0.45,20,0.68,0.0918918918918919,0.1619047619047619,0.32,75,0.6596385542168675,0.3945945945945946,0.49379932356257045,0.34036144578313254,332
1,qSGLD,1.7237034500645423,1.6313744006858477,0.3605756380225036,-1.408517522209946,0.811870089719829,0.5779671765474317,0.22128388706418461,0.8039774759774759,0.5874954954954955,0.8432432432432433,0.8689916421980951,0.8115366474339542,0.9261747140398825,1.3656843193068242,0.972,0.655219847099071,1.0,0.032432432432432434,0.06282722513089005,0.0,18,0.9951456310679612,0.36936936936936937,0.5387647831800263,0.0048543689320388345,206,0.9234567901234568,0.6738738738738739,0.7791666666666667,0.07654320987654321,405,0.8542435424354243,0.8342342342342343,0.8441203281677302,0.14575645756457564,542,0.7369127516778523,0.9891891891891892,0.8446153846153845,0.26308724832214764,745
1,cycSGLD,0.9996737161803431,1.0918862712042656,0.906418738444895,0.959614919361705,0.7485479520402969,0.7120676911056809,0.7228408555362575,0.574991746991747,0.36044444444444446,0.7549549549549549,0.792367579289559,2.910853404128813,0.790990990990991,0.043587681945486616,0.024,0.9868812898784373,1.0,0.0018018018018018018,0.0035971223021582736,0.0,1,1.0,0.0018018018018018018,0.0035971223021582736,0.0,1,1.0,0.0018018018018018018,0.0035971223021582736,0.0,1,1.0,0.0018018018018018018,0.0035971223021582736,0.0,1,0.555,1.0,0.7138263665594855,0.445,1000
