seed,method,minU,gap,pidist,pirms,spear,topk,ndcg,mse,auc,time
3,qSGLD,590.4526428217546,1.6537605298980225,0.4011410645281576,0.012685194269335552,0.8261145101145102,0.8439716312056738,0.8725841633051141,0.6148207541474298,0.9369632051532305,0.6160702705383301
3,cycSGLD,592.2373167616519,3.438434469795311,1.591361858331132,0.05032328053844575,0.7744377304377305,0.8475177304964538,0.8719068514175713,0.5270443418496547,0.9185047823540894,0.3057699203491211
3,SGHMC,607.3619005147677,18.563018222911182,3.6070835192537567,0.11406599631297691,0.5512905952905954,0.7570921985815603,0.786067462102529,0.643550159717105,0.8017437699264754,0.30617451667785645
3,AWSGLD,589.799224269416,1.0003419775594011,0.3235997139439415,0.010233121462418043,0.8244956844956846,0.8475177304964538,0.875385488913856,0.6218640336862703,0.935153555859197,0.7975766658782959
4,SGLD,886.2955560912397,305.6747688402336,7.65653940481848,0.24212103514056374,0.0020120420120420123,0.512621359223301,0.526968703356145,1.3735350582188006,0.5020638574717246,0.30692458152770996
4,qSGLD,582.3014117201865,1.6806244691803158,0.40367888290217996,0.012765447132832907,0.8262963222963223,0.8660194174757282,0.8885848605402586,0.7373492857573047,0.9380642578320487,0.5979669094085693
4,cycSGLD,584.8020011288226,4.18121387781639,1.8362918449115562,0.058068646787131924,0.773965637965638,0.8388349514563107,0.8613379772887326,0.5787090750027475,0.9080532479231307,0.30908966064453125
4,SGHMC,603.3184567556145,22.69766950460837,4.137493971003612,0.1308390475358608,0.4684752124752125,0.7009708737864078,0.7361861686895772,0.6922732243294235,0.7461034931438294,0.3113245964050293
4,AWSGLD,581.6360242123607,1.0152369613545034,0.30860844129656334,0.00975905579651507,0.8242952722952723,0.8601941747572815,0.8837336728219912,0.7285272796344732,0.9365909318386547,0.7799818515777588
5,SGLD,874.4258050569273,298.5570301836045,7.423021139732284,0.2347365392113302,0.09201389601389602,0.5960854092526691,0.5907523230826582,1.2697347928018812,0.5498180015924861,0.30414724349975586
5,qSGLD,577.4922226096941,1.623447736371304,0.390106574100486,0.012336253043627874,0.8313846153846154,0.8790035587188612,0.8997520788980313,0.6377241433398917,0.9433367458034743,0.583153486251831
5,cycSGLD,579.428019852306,3.5592449789832017,1.8115091362415998,0.057284948727277275,0.7934914094914095,0.8540925266903915,0.8768207117672692,0.47627607760269236,0.9231341100765368,0.30726003646850586
5,SGHMC,595.2417230151635,19.372948141840766,3.8689720909774894,0.12234764011113057,0.630961818961819,0.797153024911032,0.822475885110648,0.5780690829108207,0.8373348608199678,0.30733776092529297
5,AWSGLD,576.8694205704693,1.000645697146524,0.3113364282806863,0.009845322319486292,0.8345034185034185,0.8825622775800712,0.9026864757881303,0.6310117519660816,0.9415167617283348,0.7716982364654541
6,SGLD,899.141035993632,302.62351620360187,6.9467597823325375,0.21967583270226337,0.051110775110775115,0.5691202872531418,0.5786888729979285,1.3388129096141055,0.5236736629233518,0.30461692810058594
6,qSGLD,598.1590949700362,1.6415751800060434,0.4082380211205255,0.012909619742207846,0.792089868089868,0.8348294434470377,0.8626105211123681,0.60728151416746,0.9113681403520147,0.5797591209411621
6,cycSGLD,599.5633686805825,3.0458488905522927,1.332604049269778,0.0421406401485574,0.7288605688605689,0.829443447037702,0.8525090235824577,0.5865955718069724,0.8800774870213292,0.3079078197479248
6,SGHMC,614.3115357259378,17.794015935907623,3.291623271879906,0.10409026738356174,0.4577642657642658,0.7091561938958707,0.7387757794416983,0.7229386721442959,0.7332533606753366,0.31060004234313965
6,AWSGLD,597.5290977155303,1.0115779255000916,0.3110825261977514,0.009837293230638935,0.7950401790401792,0.8312387791741472,0.859977578801882,0.6049365320468952,0.9125515195480465,0.7585539817810059
7,SGLD,906.818710671743,307.4830936943928,7.326939204238468,0.23169816162975193,0.060299892299892306,0.572992700729927,0.5750228240280825,1.3647846429351431,0.5250952780828112,0.30448031425476074
7,qSGLD,600.9833913278645,1.6477743505142826,0.3940345231611545,0.012460465699276188,0.8196402396402398,0.8394160583941606,0.8684075067322318,0.592371742076745,0.9294578838576321,0.5523529052734375
7,cycSGLD,602.7899429309724,3.454325953622174,1.4185999851715287,0.044860070418231195,0.7785212985212986,0.8248175182481752,0.8527832404182506,0.5307656291756137,0.9055576190168595,0.30567216873168945
7,SGHMC,620.2883094844955,20.95269250714523,3.601679076184696,0.1138950928171475,0.5406376686376686,0.7408759124087592,0.7718276180887793,0.6832114646530639,0.7758542729797817,0.3089761734008789
7,AWSGLD,600.340448447193,1.0048314698427703,0.30658055160368486,0.009694928293784317,0.8227483147483149,0.8357664233576643,0.8661727480025295,0.5854069641110567,0.9348192946192107,0.735144853591919
8,SGLD,909.6561844710313,304.5193329823994,7.123781671692329,0.22527375636309602,0.1396012156012156,0.5974729241877257,0.5946463626254634,1.1965683352217016,0.565868287707824,0.3042616844177246
8,qSGLD,606.8003513799337,1.6634998913017398,0.3967148889586103,0.012545226308099925,0.7933665973665974,0.8375451263537906,0.8649912024987048,0.6564306485340005,0.914652506839779,0.5652503967285156
8,cycSGLD,608.430845127928,3.2939936392961044,1.4829711676999175,0.04689566594291265,0.7382233382233382,0.8249097472924187,0.8495937090861464,0.5534606335449191,0.8866539314565087,0.30253171920776367
8,SGHMC,623.2150710283137,18.078219539681754,3.4506534629691057,0.10911924358929859,0.5548844668844669,0.7292418772563177,0.7563529131023448,0.6143530263556718,0.7819931683152288,0.3113875389099121
8,AWSGLD,606.1511043231412,1.014252834509307,0.3127324193836036,0.009889467434271782,0.7919859239859242,0.8357400722021661,0.8629076726606589,0.6547106299873188,0.910500072849719,0.7672359943389893
9,SGLD,903.957351431871,310.9720189962421,7.452970014570456,0.23568360578980954,-0.030277050277050275,0.5368043087971275,0.5335555328261649,1.4294533375157275,0.48304566141575916,0.3023984432220459
9,qSGLD,594.6565902236488,1.6712577880199433,0.4022322724130648,0.012719701292505969,0.8256711216711218,0.8330341113105925,0.8632403538088701,0.7178271365896098,0.9318422215107537,0.4984581470489502
9,cycSGLD,596.5981640543919,3.612831618763039,1.6493027569510306,0.05215553263160363,0.7615644415644416,0.8276481149012568,0.8538728582952263,0.6098996912191135,0.901528261283642,0.30387043952941895
9,SGHMC,613.6326485407734,20.64731610514457,3.826479608156617,0.12100390981963524,0.38821885621885627,0.6822262118491921,0.7181914174603599,0.7466995753530223,0.6968279763810481,0.3062436580657959
9,AWSGLD,594.0006284551077,1.0152960194789102,0.31104223538979436,0.00983601912341981,0.8232499632499634,0.8240574506283662,0.8562103099989499,0.7169914833143698,0.9307885277060681,0.6996312141418457
10,SGLD,895.4706521873068,301.66160402027697,7.030382030920639,0.22232020038829536,0.06044340044340045,0.5716945996275605,0.5790313505260509,1.3128048092487825,0.5398240766437008,0.30945587158203125
10,qSGLD,595.3917074409945,1.5826592739647367,0.4000182187662026,0.012649686768647101,0.8286106686106687,0.8305400372439479,0.8614934857859775,0.5290982914020399,0.925829844226987,0.5485446453094482
10,cycSGLD,596.5899770093615,2.7809288423317184,1.2748905454296888,0.04031557890972185,0.7917277557277557,0.8230912476722533,0.8517987218828689,0.4870805718320417,0.9055186199629169,0.3066232204437256
10,SGHMC,612.4827072680566,18.67365910102683,3.333644215412802,0.10541908629349449,0.5556351396351397,0.7262569832402235,0.7599086053962069,0.6309795417114936,0.7895113642305264,0.3129312992095947
10,AWSGLD,594.8093393684852,1.0002912014554113,0.32125888296851995,0.010159097887419985,0.8282826962826965,0.8286778398510242,0.8600698642768294,0.527898775222087,0.9264411919672124,0.752450704574585
11,SGLD,890.0306152817045,298.85880352323136,7.292966786214014,0.23062385944394556,0.0536000456000456,0.5916230366492147,0.5959250074484549,1.3185391195752518,0.5418419019826625,0.3059678077697754
11,qSGLD,592.7558854980593,1.584073739586188,0.3908336033248094,0.012359243726371549,0.7798676518676518,0.8656195462478184,0.8834994158645333,0.676560132531099,0.9105002227480984,0.5332748889923096
11,cycSGLD,594.6113180222126,3.4395062637394176,1.7269930898682118,0.054612316673554075,0.736983100983101,0.8516579406631762,0.8684745344031944,0.5689589270394991,0.889982874962705,0.30301475524902344
11,SGHMC,609.3502752577623,18.178463499289137,3.7329016109790953,0.11804471372005747,0.5103900903900904,0.7539267015706806,0.7500676963372955,0.6500045493573178,0.7775380000081742,0.30782246589660645
11,AWSGLD,592.172699164633,1.0008874061597908,0.3123654685018859,0.009877863428515434,0.7814535734535735,0.8603839441535777,0.8785232781907351,0.6867376246014583,0.911566961348096,0.7391958236694336
12,SGLD,910.9469078884138,301.0200992092365,7.152180886403752,0.2261718183855786,0.11379667779667779,0.5885608856088561,0.5845738910489022,1.2895686692915433,0.5499927488357853,0.3073995113372803
12,qSGLD,611.5681163714861,1.6413076923088283,0.3983285232146084,0.012596253903694177,0.7800948960948961,0.8560885608856088,0.8784680518808613,0.7750343990882059,0.9220378994182956,0.5222153663635254
12,cycSGLD,613.1993649261082,3.2725562469308898,1.5107282618048605,0.04777342232890517,0.7346454986454987,0.8302583025830258,0.8540832967064882,0.6423737608545987,0.8991927037174303,0.30835866928100586
12,SGHMC,627.2814210446418,17.354612365464504,3.4621619634988745,0.10948317433057184,0.5603135363135364,0.7472324723247232,0.775769645776804,0.6689065682513988,0.8015396638682545,0.30993223190307617
12,AWSGLD,610.9299106591421,1.0031019799648675,0.3120251684944537,0.009867102197402855,0.7791696111696111,0.8523985239852399,0.8755790099214078,0.762755943363461,0.9219855298989673,0.7259957790374756
13,SGLD,901.8724549040992,297.46733031242616,7.031266570983332,0.22234817200109314,0.08773341973341973,0.589605734767025,0.5909662850712346,1.2695016538628687,0.5492304448661185,0.2993276119232178
13,qSGLD,606.0660924942224,1.6609679025493733,0.4064376414941718,0.01285268673948544,0.7853285093285094,0.8118279569892473,0.8443079797875749,0.6746052857678477,0.9035380074279504,0.5113787651062012
13,cycSGLD,607.4231131948111,3.0179886031380647,1.4325201630569533,0.045300265093757675,0.7547839787839788,0.8118279569892473,0.8418213304282169,0.5565015491648595,0.8875549392627191,0.2994377613067627
13,SGHMC,621.1037271703303,16.6986025786573,3.336001794794433,0.10549363949960053,0.539970623970624,0.7526881720430108,0.7827755109724447,0.6211210855196463,0.7704552457873141,0.3033924102783203
13,AWSGLD,605.4095448270472,1.0044202353741412,0.31461717943792894,0.00994906878041749,0.7863433863433864,0.8064516129032258,0.8399841489468429,0.66530477698491,0.9049530482168053,0.6967580318450928
14,SGLD,905.0449072102692,305.317616192713,7.541531922289717,0.2384841792130346,0.011145923145923147,0.5598526703499079,0.5669661080755453,1.4090045219241587,0.5085572897147301,0.3051118850708008
14,qSGLD,601.2857757197257,1.558484702169494,0.38392281729483224,0.012140705483603543,0.8254571854571855,0.8397790055248618,0.869602507457246,0.8262442700715744,0.9390532377463722,0.5343999862670898
14,cycSGLD,603.2386370617928,3.511346044236575,1.7337788419326345,0.054826900995161736,0.7904002304002306,0.8379373848987108,0.8651896033026982,0.6451849160117262,0.9233329706509342,0.30600619316101074
14,SGHMC,619.9534353368522,20.22614431929594,3.895994849967723,0.12320217478183987,0.48155179355179356,0.7366482504604052,0.7665813424626078,0.7398159645663018,0.761596769708766,0.3079836368560791
14,AWSGLD,600.7277742461785,1.0004832286222154,0.3035666638020544,0.009599620793130818,0.8278788238788239,0.8379373848987108,0.8682067339702059,0.8169334420851737,0.9380578760512752,0.7341609001159668
15,SGLD,899.010848505977,308.2472080013674,7.483047442029585,0.23663473755910294,0.027433455433455437,0.5925925925925926,0.5845446077948495,1.305018256727612,0.5171906757742015,0.3025345802307129
15,qSGLD,592.3645615779002,1.6009210732905785,0.3859797940297406,0.01220575279936641,0.8268627828627829,0.8571428571428571,0.8814274649809063,0.6029367274336794,0.9301049647469971,0.48354315757751465
15,cycSGLD,594.5984551764406,3.834814671830941,1.6231786111549933,0.05132941460518572,0.767931635931636,0.8430335097001763,0.8657946144708728,0.5205378492064752,0.9034910859391229,0.30365633964538574
15,SGHMC,613.6562775822808,22.892637077671225,3.9175514033422765,0.12388385285350566,0.4428238188238189,0.7037037037037037,0.7333425499306836,0.6633335744680567,0.7317065223146825,0.30425500869750977
15,AWSGLD,591.7642414165309,1.0006009119213104,0.3053389027630749,0.009655663909879967,0.8274825954825956,0.8536155202821869,0.8790957709640305,0.5965189477407092,0.928952266904538,0.6835598945617676
16,SGLD,893.9180087225366,296.5427895014508,6.646609905010371,0.2101842601846817,0.21106404706404708,0.6086956521739131,0.6151421262458446,1.1218890983047858,0.6143988376899892,0.3045339584350586
16,qSGLD,599.0380083466703,1.6627891255844816,0.4110964803409966,0.013000012159561826,0.808926340926341,0.8298676748582231,0.8614231540778697,0.6359160235674126,0.9319992454617334,0.5425021648406982
16,cycSGLD,600.0939384751857,2.7187192540999376,1.269123421251717,0.04013320643020768,0.7800094320094321,0.8298676748582231,0.8589703790477772,0.5350605604373614,0.9199587412054151,0.30620813369750977
16,SGHMC,612.0163466120027,14.64112739091695,2.9320747957621487,0.09272034624581403,0.6643497043497044,0.7901701323251418,0.819340768352219,0.5458292008809958,0.8546791406290761,0.30941009521484375
16,AWSGLD,598.3865505300729,1.0113313089871099,0.32062788220334487,0.010139143891187362,0.8082921882921883,0.8298676748582231,0.8614673086916438,0.6408597909688085,0.9317463948723508,0.7434079647064209
17,SGLD,925.6866537004263,313.13904248132917,7.591888964936614,0.24007660872297892,0.04275579075579076,0.5782073813708261,0.5858171373299206,1.3604520409619614,0.5216543861294493,0.30034494400024414
17,qSGLD,614.2000001529016,1.6523889338044455,0.38608069270193784,0.012208943495536712,0.8288786408786408,0.859402460456942,0.8841446764742643,0.6776500747220942,0.9308674395181843,0.5252120494842529
17,cycSGLD,615.9958783394907,3.4482671203935524,1.5407197665793284,0.0487218369843365,0.7836556236556237,0.8611599297012302,0.8814415431225953,0.5287475381060905,0.908958199960039,0.3022775650024414
17,SGHMC,633.177745707372,20.630134488274848,3.735948110518723,0.11814105249441627,0.575987423987424,0.7416520210896309,0.7664679092791647,0.6321801191578226,0.7999420973010003,0.3062255382537842
17,AWSGLD,613.560422747885,1.0128115287878927,0.30331149085079,0.009591551515898189,0.8269493149493149,0.859402460456942,0.8839365815823848,0.6838489476245165,0.9312955932783937,0.7349452972412109
18,SGLD,891.2110729315807,303.9369939495615,7.396719055783242,0.23390479428645097,0.04351750351750352,0.5631768953068592,0.5670776112760436,1.3758731467411702,0.5169537485227695,0.30657339096069336
18,qSGLD,588.9191271098433,1.6450481278241114,0.3996620319562456,0.012638423152727365,0.8223646263646264,0.8501805054151624,0.8763986678005656,0.6243044157095385,0.936669310841657,0.52018141746521
18,cycSGLD,590.9578742756739,3.6837952936547254,1.6441890650757762,0.0519938234958226,0.778978258978259,0.8357400722021661,0.8615911518533808,0.5442337023716045,0.9147698758317009,0.3084118366241455
18,SGHMC,607.7485177999808,20.47443881796164,3.812751328617396,0.120569783502641,0.5084841884841884,0.7472924187725631,0.7750307527563739,0.6929672753998355,0.7686454808890903,0.3096320629119873
18,AWSGLD,588.2772056664437,1.003126684424501,0.31090045943604583,0.009831535774106932,0.8203791403791404,0.8465703971119134,0.8732140245618689,0.626042656952875,0.9363576759320716,0.7175440788269043
19,SGLD,887.0251169452013,301.84256846467656,7.1456005856303495,0.22596373100424944,0.05206266406266406,0.5608856088560885,0.5633083916066156,1.3430483716494763,0.5226276607744244,0.3050496578216553
19,qSGLD,586.78889226654,1.606343786015259,0.3987690392824232,0.012610184244896136,0.8109089109089109,0.8413284132841329,0.8682664165572114,0.661931110134301,0.9248215407918273,0.528510570526123
19,cycSGLD,588.2911826497817,3.108634169257016,1.4639061574884609,0.04629277738408693,0.7596894636894637,0.8265682656826568,0.8513179997659232,0.5809369634146508,0.8977787266955639,0.30497193336486816
19,SGHMC,603.7774609009392,18.594912420414516,3.5137867564643286,0.11111569362562657,0.4888588528588529,0.7011070110701108,0.7258379919336206,0.6943013078099455,0.7576298361236888,0.30826783180236816
19,AWSGLD,586.1880595388162,1.0055110582915177,0.31189738859950983,0.009863061442330857,0.8094334494334495,0.8376383763837638,0.8656177980213046,0.6614563632285243,0.9241649075879407,0.7167925834655762
20,SGLD,879.5270955230399,301.12538128075084,7.093311470088656,0.22431020398477483,0.06610590610590611,0.5693693693693693,0.5681920104334279,1.3800832108930283,0.526753720012147,0.3057403564453125
20,qSGLD,580.072664252079,1.6709500097899763,0.4059138341111581,0.01283612249563009,0.8133263013263013,0.863063063063063,0.8873409411033478,0.632993620724888,0.9391031480919122,0.5410268306732178
20,cycSGLD,581.9224371858003,3.5207229435112595,1.567031206436834,0.04955387776901903,0.7385914265914266,0.8522522522522522,0.8720253309623172,0.6007016675213188,0.8992246178763034,0.30565524101257324
20,SGHMC,597.1133999246613,18.711685682372263,3.5471897067517064,0.11217198766040146,0.4465316785316786,0.7081081081081081,0.7407242332783989,0.7494011608872527,0.7337908695212065,0.30985236167907715
20,AWSGLD,579.4166299379622,1.014915695673153,0.31618134140983795,0.009998531925024017,0.8115456675456675,0.863063063063063,0.8870119390796447,0.6293936428503518,0.9388156696021864,0.7368826866149902
21,SGLD,895.2298420976003,304.1369403901649,7.303960611690763,0.23097151473099473,0.07598396798396799,0.5883424408014571,0.5879980279501047,1.3048194948943033,0.5543075699013325,0.30525922775268555
21,qSGLD,592.7534888352694,1.6605871278339919,0.40424726365903807,0.01278342091053173,0.817007449007449,0.8233151183970856,0.8541768961216378,0.7153670263629389,0.9258438038925844,0.4916648864746094
21,cycSGLD,594.4743271729109,3.381425465475445,1.6193634393892509,0.05120876828074059,0.792934896934897,0.8233151183970856,0.8512736601306319,0.5486764865183452,0.9165909393818232,0.3012421131134033
21,SGHMC,609.005875881337,17.912974173901603,3.5683855854702027,0.11284226019799286,0.6091020931020932,0.7777777777777778,0.8036433652424718,0.6133248005935971,0.8258030121284818,0.3057103157043457
21,AWSGLD,592.0991294286022,1.0062277211667379,0.3129569023933457,0.009896566210339732,0.8223652743652744,0.819672131147541,0.8512408381193998,0.7105835773919396,0.9263001869959089,0.6852467060089111
22,SGLD,889.6909570434788,295.4040594174386,6.75559957673511,0.21363081622552396,0.18418906018906017,0.6241258741258742,0.6436592278685651,1.1611221214392506,0.6023013201751519,0.30487728118896484
22,qSGLD,595.9495173263196,1.6626197002793788,0.40049600769569493,0.012664795781227195,0.802883998883999,0.8479020979020979,0.8747732575097054,0.5403194043919876,0.9276436180641788,0.5419435501098633
22,cycSGLD,597.0162447367595,2.7293471107193454,1.2590413155792812,0.03981438225485367,0.7713203793203794,0.8391608391608392,0.8654161799428656,0.465894588948995,0.9157081236520489,0.3034672737121582
22,SGHMC,609.8300149230164,15.54311729697622,3.0489505390748195,0.09641628176674638,0.6567059127059127,0.8024475524475524,0.8287297091549825,0.559546001824749,0.8529834651329978,0.30742740631103516
22,AWSGLD,595.3008830896399,1.013985463599738,0.3162501925954448,0.010000709190685226,0.8018013458013459,0.8409090909090909,0.8689779129890984,0.5410567754141035,0.9265325795699627,0.7462375164031982
23,SGLD,872.8353562109669,295.04060483884643,7.2101317388564174,0.22800438524656638,0.17593459993459995,0.6283185840707964,0.6363805010780823,1.146084448862478,0.582618248397925,0.3017561435699463
23,qSGLD,579.4731880782306,1.6784367061101193,0.4016743282972378,0.012702057550374946,0.7579452859452859,0.8389380530973451,0.8583562149817402,0.7454999855870671,0.895811209439528,0.5312402248382568
23,cycSGLD,581.4580986294999,3.663347257379428,1.888136155434082,0.05970810783685409,0.7316116076116076,0.8212389380530973,0.8402436175962099,0.5597806214077068,0.8809236089919642,0.301105260848999
23,SGHMC,594.5574943853958,16.762743013275326,3.752709820845836,0.1186711043155527,0.5960300480300481,0.7752212389380531,0.7969920356548171,0.5628590676709245,0.8137076594446139,0.306241512298584
23,AWSGLD,578.8091525781736,1.014401206053094,0.3127934123387398,0.00989139620086633,0.759912771912772,0.8513274336283185,0.8692528920646447,0.747189973072788,0.9005635235479605,0.7317426204681396
24,SGLD,895.560887478363,302.33979804767364,7.301991267761019,0.2309092386078525,0.19733347733347736,0.6107142857142858,0.6227208900617073,1.1471978242780418,0.5900933441558441,0.3043956756591797
24,qSGLD,594.8419435630343,1.6208541323449026,0.3883256876946356,0.01227993647066269,0.8482825162825164,0.8785714285714286,0.9008261527333725,0.6309898299502006,0.9515422077922078,0.5186583995819092
24,cycSGLD,596.3964019413081,3.17531251061871,1.5807010464474929,0.049986156065856865,0.8174447054447054,0.8678571428571429,0.8904627502369664,0.45271258503169876,0.9377881493506494,0.30554676055908203
24,SGHMC,611.2791111647806,18.0580217340912,3.5448339922430385,0.1120974934267565,0.7470181350181351,0.8357142857142857,0.8599442006609384,0.4696048218995164,0.8996185064935066,0.30843305587768555
24,AWSGLD,594.2255291732604,1.0044397425709803,0.30388466105669254,0.009609676749274187,0.8457030657030659,0.8767857142857143,0.899046831320927,0.623281031765285,0.9502191558441558,0.7113549709320068
25,SGLD,880.7755543518679,301.9282271164798,7.579220052574227,0.2396759825375569,0.034463770463770464,0.5772811918063314,0.5587780615057514,1.3716794562343735,0.5280234564475066,0.3016061782836914
25,qSGLD,580.5101159409828,1.6627887055947213,0.4064334561122273,0.01285255438608722,0.8333118773118774,0.839851024208566,0.8681183924351694,0.7356897390479108,0.9310745643141844,0.5192475318908691
25,cycSGLD,582.7955885321038,3.948261296715714,1.7875556520687133,0.05652747304844612,0.7828775308775309,0.8324022346368715,0.8571722699916469,0.5645505436959903,0.9105381066721365,0.30312490463256836
25,SGHMC,600.8559741701541,22.008646934766034,4.008669829359242,0.12676527048373717,0.49972419172419175,0.702048417132216,0.7076795752077182,0.6672170408183706,0.7696626727962322,0.30533599853515625
25,AWSGLD,579.8645202855005,1.0171930501123825,0.3146196858969611,0.009949148041611525,0.8301461661461662,0.8435754189944135,0.8708894918357086,0.7366553561894755,0.9298438247845201,0.7079415321350098
26,SGLD,907.0263899226098,306.2323759222463,7.06542862462203,0.22342847099156443,0.03158897558897559,0.5656192236598891,0.5528530945638641,1.4073357885664604,0.5238020449502454,0.30588316917419434
26,qSGLD,602.4354743367692,1.6414603364056575,0.40075801404056816,0.012673081149339346,0.7932278652278651,0.8262476894639557,0.8553280139558188,0.705797602282526,0.9159709889295624,0.5422353744506836
26,cycSGLD,603.6488612833921,2.854847283028562,1.3081031667865088,0.041365854215244885,0.76597968997969,0.8170055452865065,0.8456540423271546,0.614770891296635,0.9019607843137256,0.3065948486328125
26,SGHMC,618.0670023679003,17.272988367536755,3.2595493230196504,0.10307600006402005,0.4876728196728197,0.7393715341959335,0.7702406230229327,0.7217391820291641,0.7504621072088725,0.30779170989990234
26,AWSGLD,601.7947872145321,1.0007732141685892,0.31312465648491095,0.009901871060501317,0.7957538677538678,0.822550831792976,0.8521985815330708,0.6987721136974568,0.9154716312485149,0.7413976192474365
27,SGLD,898.9378220303472,303.7218648592194,7.3868849741358975,0.23359381331943424,0.05167890367890368,0.5638686131386861,0.5480510971708569,1.2862194014722694,0.5223176797364512,0.30472517013549805
27,qSGLD,596.8881103497118,1.6721531785840398,0.4066525482750094,0.012859482688606054,0.8007023847023848,0.8521897810218978,0.8728959149973781,0.6960810175143267,0.9092435889154449,0.4979839324951172
27,cycSGLD,598.6891294180989,3.473172246971103,1.6086569785659344,0.050870200261930176,0.7638907998908,0.8375912408759124,0.858073926891988,0.5482654913752206,0.8874628576965313,0.30481386184692383
27,SGHMC,614.3681325085373,19.152175337409517,3.671554442941287,0.1161047459300519,0.5522887802887803,0.7281021897810219,0.7480145012300852,0.616514321622927,0.7770775466701118,0.3076760768890381
27,AWSGLD,596.2264176598424,1.010460488714557,0.3122706890965745,0.009874866240554833,0.7992144792144793,0.8467153284671532,0.8690334058750548,0.6951660798598729,0.911669950261611,0.6889023780822754
28,SGLD,892.0235110379039,300.2611911546585,7.145079134427661,0.2259472412693581,0.08606189006189006,0.56,0.5626375697920739,1.282521649461571,0.540952380952381,0.3027007579803467
28,qSGLD,593.4393051069171,1.6769852236717497,0.4013327813858433,0.012691256888696923,0.7794592674592675,0.8361904761904762,0.8627448585122826,0.756616486937316,0.9181874686716792,0.539703369140625
28,cycSGLD,595.0177492077366,3.255429324491274,1.5887488622106087,0.05024065034586538,0.7542423462423463,0.8285714285714286,0.8536095596437261,0.57350442669833,0.9041483709273183,0.30529308319091797
28,SGHMC,608.5053960368564,16.743076153611014,3.4432657463389513,0.10888562347670667,0.6179046419046419,0.7485714285714286,0.7815688333273546,0.5885552612252278,0.8294977443609023,0.30765247344970703
28,AWSGLD,592.7785348660914,1.0162149828460088,0.3127974301666727,0.009891523255741476,0.7770441930441931,0.8419047619047619,0.8663291731293212,0.7547438208115398,0.915609022556391,0.7445032596588135
