#truth,54,n,100,mu,1.8,alpha,0.2,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,1.1375585877490209,2.4039373721440276,0.8441225691306542,-0.5035188188523952,0.905715030728433,0.6882209181895279,0.38226934184328787,0.8821842184218421,0.6775757575757577,0.8163265306122449,0.8697222025236556,1.4192226020556027,0.9391756702681072,1.6964958061381363,0.97,0.8154493654493654,1.0,0.2857142857142857,0.4444444444444445,0.0,14,0.9459459459459459,0.7142857142857143,0.813953488372093,0.05405405405405406,37,0.7962962962962963,0.8775510204081632,0.8349514563106796,0.2037037037037037,54,0.7121212121212122,0.9591836734693877,0.817391304347826,0.2878787878787879,66,0.5568181818181818,1.0,0.7153284671532847,0.4431818181818182,88
0,SGLD,5.074929819536726,0.4426227549080351,0.057321424119595475,-0.08327698541799819,0.5980659933987107,0.5130487689795084,0.48093382452899275,0.34941494149414937,0.2351515151515152,0.6326530612244898,0.6897239696087916,2.335427117122812,0.6818727490996398,1.1149351523916275,0.68,0.353529229357007,1.0,0.02040816326530612,0.039999999999999994,0.0,1,1.0,0.02040816326530612,0.039999999999999994,0.0,1,1.0,0.061224489795918366,0.11538461538461538,0.0,3,0.8,0.16326530612244897,0.27118644067796605,0.2,10,0.6764705882352942,0.46938775510204084,0.5542168674698795,0.3235294117647059,34
0,qSGLD,1.7745475193862397,1.9375488457546666,-0.3945597768640013,-1.7382339536369888,0.8320938888647786,0.41906619470543605,0.18216624393563613,0.8276267626762676,0.6226262626262627,0.8163265306122449,0.8646666696292264,1.0524490656027814,0.9035614245698279,1.7911680778254369,1.0,0.6040583103185618,1.0,0.20408163265306123,0.3389830508474576,0.0,10,0.9615384615384616,0.5102040816326531,0.6666666666666667,0.038461538461538464,26,0.8888888888888888,0.6530612244897959,0.7529411764705882,0.1111111111111111,36,0.8409090909090909,0.7551020408163265,0.7956989247311828,0.1590909090909091,44,0.7586206896551724,0.8979591836734694,0.822429906542056,0.2413793103448276,58
0,cycSGLD,1.0123849856051097,1.0069225982107561,0.908823969856287,1.048314158629703,0.7291730126802513,0.7100618961534729,0.7388543981996141,-0.07973597359735972,-0.06585858585858587,0.4489795918367347,0.5199310497151944,3.8057621487372915,0.4485794317727091,0.047003722660236065,0.03,0.98,1.0,0.02040816326530612,0.039999999999999994,0.0,1,1.0,0.02040816326530612,0.039999999999999994,0.0,1,1.0,0.02040816326530612,0.039999999999999994,0.0,1,0.6923076923076923,0.1836734693877551,0.2903225806451613,0.3076923076923077,13,0.49,1.0,0.6577181208053691,0.51,100
0,SGHMC,2.556490301823483,1.039233965913873,0.029593017698695066,-0.44572567502246097,0.7156176170278702,0.5062153408383465,0.39763142569907844,0.6887968796879688,0.4913131313131314,0.6938775510204082,0.773230046424722,1.450612029271597,0.8371348539415767,1.1815957753999324,0.85,0.4559513730449334,1.0,0.02040816326530612,0.039999999999999994,0.0,1,1.0,0.08163265306122448,0.15094339622641506,0.0,4,1.0,0.2653061224489796,0.41935483870967744,0.0,13,0.92,0.46938775510204084,0.6216216216216216,0.08,25,0.6938775510204082,0.6938775510204082,0.6938775510204082,0.30612244897959184,49
0,AWSGLD,1.5954459026164607,2.117046061882724,-0.3368363208083654,-1.8963461423804964,0.8430559497429903,0.4371442977053503,0.1743454867413462,0.8092289228922892,0.6137373737373738,0.8367346938775511,0.8754190615201559,1.4241400752858302,0.8947579031612646,1.8921982945367608,1.0,0.5905190555873093,1.0,0.3469387755102041,0.5151515151515151,0.0,17,0.8928571428571429,0.5102040816326531,0.6493506493506493,0.10714285714285714,28,0.868421052631579,0.673469387755102,0.7586206896551724,0.13157894736842105,38,0.851063829787234,0.8163265306122449,0.8333333333333334,0.14893617021276595,47,0.7213114754098361,0.8979591836734694,0.8,0.2786885245901639,61
1,tMH,1.186818040855934,4.299744602293542,1.2778966482304965,-1.8604556321902583,0.9783550335974069,0.7482319981054065,0.16840748640476522,0.8738433843384337,0.6553535353535355,0.8431372549019608,0.8882015176631274,3.880887142974788,0.9479791916766707,2.8270524033458986,0.99,0.8058284425798038,0.8431372549019608,0.8431372549019608,0.8431372549019607,0.1568627450980392,51,0.7619047619047619,0.9411764705882353,0.8421052631578947,0.23809523809523808,63,0.7183098591549296,1.0,0.8360655737704918,0.28169014084507044,71,0.6623376623376623,1.0,0.796875,0.33766233766233766,77,0.5666666666666667,1.0,0.7234042553191489,0.43333333333333335,90
1,SGLD,4.521361825934677,0.19755710625897294,0.03159196058479734,-0.036140568344394365,0.5469441490135093,0.5095777587812701,0.4911627969774033,0.1799219921992199,0.12000000000000002,0.5882352941176471,0.5921680854244964,2.469882200986814,0.6242496998799518,0.9411004937805194,0.55,0.3471639617914552,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5,0.0196078431372549,0.03773584905660377,0.5,2,0.75,0.29411764705882354,0.42253521126760557,0.25,20
1,qSGLD,1.5527049214799236,1.9360098432462551,-0.43942108473387415,-2.2220369970714207,0.850658230746592,0.40799299935284616,0.1263797080708042,0.8388478847884787,0.6113131313131314,0.8823529411764706,0.9149558687506657,0.9899332959675198,0.9591836734693878,1.439637931891161,0.99,0.7294846555312887,1.0,0.0392156862745098,0.07547169811320754,0.0,2,1.0,0.5490196078431373,0.7088607594936709,0.0,28,0.9487179487179487,0.7254901960784313,0.8222222222222223,0.05128205128205128,39,0.8936170212765957,0.8235294117647058,0.8571428571428571,0.10638297872340426,47,0.8032786885245902,0.9607843137254902,0.8750000000000001,0.19672131147540983,61
1,cycSGLD,1.0027561210896976,1.0562577255277015,0.9545698373613014,0.977932937867527,0.7401721510735877,0.7208626358882193,0.7227632331312923,0.1908190819081908,0.12888888888888891,0.5490196078431373,0.5033260033989131,3.2436509836076097,0.5794317727090836,0.04561108923918033,0.01,0.9679487179487181,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5384615384615384,0.13725490196078433,0.21875,0.46153846153846156,13,0.51,1.0,0.6754966887417219,0.49,100
