seed,method,minU,gap,pidist,pirms,spear,topk,ndcg,mse,auc,time
0,SGLD,1022.5075319189266,388.8499641437603,9.034396362621996,0.28569269790626006,0.13271628071628072,0.5969868173258004,0.5971678354533321,4.675058609400821,0.5772027674380318,0.29838085174560547
0,qSGLD,635.3021560587293,1.6445882835630528,0.3345886877467958,0.01058062332606746,0.902917910917911,0.8983050847457628,0.9172252131328302,2.1597184360117754,0.9664550532245954,0.598252534866333
0,cycSGLD,637.7607390273428,4.10317125217648,1.1712879257613398,0.03703937641260043,0.9032389112389113,0.9001883239171374,0.918668092179774,2.117177285023559,0.9661378338332551,0.3028385639190674
0,SGHMC,675.0338843069844,41.376316531818134,4.0571087142763655,0.12829704252030605,0.8527879207879209,0.8813559322033898,0.9007098966751435,2.931085042720784,0.9447636715534513,0.30102109909057617
0,AWSGLD,634.6698327134418,1.0122649382755071,0.2599927481144645,0.008221692591681555,0.904006552006552,0.8983050847457628,0.9172389711811523,2.1647815021848773,0.9665634699785978,0.7711765766143799
1,SGLD,1037.7861235916587,391.95745253250925,9.12862963199163,0.28867261553198226,0.2119005079005079,0.6252252252252253,0.6417695532374031,4.424139676509896,0.6139649762121672,0.30121874809265137
1,qSGLD,647.4708948966935,1.6422238375440656,0.3236369051132877,0.01023429755045783,0.8781586341586342,0.8846846846846846,0.9062959229066034,2.185179373974625,0.9645024800080979,0.6148583889007568
1,cycSGLD,650.8131259305214,4.984454871372009,1.413516190840489,0.044699306725811815,0.8782307662307662,0.8846846846846846,0.9062893653965565,2.0355302708539615,0.9645065290009109,0.302401065826416
1,SGHMC,685.8112713748603,39.9826003157109,4.04673600225724,0.12796902856537165,0.8442223722223723,0.8792792792792793,0.8996346289199761,2.6266665822859023,0.945196882275534,0.3042936325073242
1,AWSGLD,646.8447517140056,1.0160806548561823,0.2544623727074029,0.008046806765660603,0.8797062397062397,0.8864864864864865,0.907757497024599,2.193698566495871,0.9648911833181495,0.7994334697723389
2,SGLD,1000.0749507134869,366.43425477404946,8.573220556383367,0.27110903841147443,0.22940482940482942,0.6403669724770642,0.6569068961887705,4.236163067499189,0.6349793325940115,0.3011031150817871
2,qSGLD,635.2944670126312,1.6537710731937523,0.331966897574569,0.010497715041154642,0.889956097956098,0.8862385321100917,0.9074469671381276,2.011577468930495,0.9599596733541688,0.6287627220153809
2,cycSGLD,637.6495317904497,4.008835851012236,1.3101758673929031,0.04143139876348307,0.8904930144930144,0.8880733944954129,0.9088739961557314,1.9123427420547778,0.9602419598749874,0.30092906951904297
2,SGHMC,667.5890063127125,33.948310373275035,3.7874889422814575,0.1197709167031142,0.8607724287724289,0.8752293577981651,0.8977465585621424,2.5533836675430903,0.9468736767819337,0.3049337863922119
2,AWSGLD,634.6473740375823,1.0066780981447891,0.26635101171230424,0.00842275854101066,0.8905835785835785,0.8880733944954129,0.9089255973920422,2.022112924440717,0.9603145478374836,0.7917556762695312
3,SGLD,1038.1874335569248,394.61418303747143,9.220816638897137,0.29158782465693295,0.14430644430644432,0.6148409893992933,0.6235632624011181,4.578578512929191,0.584870788620931,0.3021512031555176
3,qSGLD,645.1998272102798,1.6265766908263686,0.33004575383331786,0.010436963141805334,0.8927117327117328,0.9028268551236749,0.9209091617290299,2.0172820831171063,0.9682385891778347,0.6042883396148682
3,cycSGLD,648.5614037583242,4.9881532388708365,1.3871485365749676,0.04386548828546279,0.8930658650658652,0.9045936395759717,0.922358381627339,1.9755136484038371,0.9685439090716647,0.3069288730621338
3,SGHMC,685.4985343356609,41.925283816207525,4.166356759132623,0.13175176903696623,0.8492611052611052,0.8904593639575972,0.9096841880881495,2.726697900264055,0.9520118545537445,0.30623555183410645
