seed,method,minU,gap,pidist,pirms,topk,ndcg,auc,time
22,SGHMC,38.10053467013371,5.472144962683842,1.6363121068390776,0.187697871415886,0.4230769230769231,0.5253214148682236,0.5384615384615384,0.04155302047729492
22,AWSGLD,33.676945841296956,1.048556133847086,0.39281260089075387,0.04505869555347819,0.6153846153846154,0.7096107850267105,0.7915384615384616,0.07162952423095703
23,SGLD,58.52888114998741,25.359167843111116,2.2998922024751742,0.26381572872701237,0.46153846153846156,0.5342273830172493,0.5523076923076924,0.04093575477600098
23,qSGLD,34.32200292024977,1.1522896133734761,0.46267630982664865,0.05307261258170201,0.6923076923076923,0.7430028673422197,0.8592307692307692,0.04339122772216797
23,cycSGLD,35.478621695570666,2.3089083886943698,1.1776007531283432,0.13508007049273255,0.5384615384615384,0.6511121984571056,0.6553846153846153,0.04147815704345703
23,SGHMC,39.347022968122225,6.177309661245928,1.7407008956367773,0.1996720867108277,0.4230769230769231,0.52243836681583,0.556923076923077,0.041982412338256836
23,AWSGLD,34.17398945714071,1.0042761502644169,0.3876172187024971,0.044462744344749706,0.6538461538461539,0.7000043865842996,0.8123076923076923,0.07097721099853516
24,SGLD,58.399179561437926,25.738202940404236,2.3487638875513706,0.2694216954756356,0.46153846153846156,0.5378052865182176,0.5569230769230769,0.041216135025024414
24,qSGLD,33.76796449382413,1.106987872790441,0.4497131684751731,0.051585638288493704,0.6153846153846154,0.6803413048747672,0.76,0.043717145919799805
24,cycSGLD,35.092550081080994,2.4315734600473036,1.1571177630670948,0.1327305103943502,0.6153846153846154,0.6992657814416375,0.6823076923076923,0.04162025451660156
24,SGHMC,39.32009011322924,6.6591134921955515,1.7795735695546597,0.2041310882180187,0.4230769230769231,0.5171670935374757,0.5784615384615385,0.042090415954589844
24,AWSGLD,33.663528434894545,1.0025518138608547,0.3946983033379854,0.04527500045887476,0.5769230769230769,0.6353142152257697,0.73,0.07180118560791016
25,SGLD,59.83378059245413,26.99552633846291,2.3713430586068407,0.27201170402457553,0.46153846153846156,0.5337073238964909,0.5646153846153845,0.041107177734375
25,qSGLD,33.965050014744754,1.1267957607535308,0.4498905045423112,0.051605980130485805,0.7692307692307693,0.8223666924265078,0.883846153846154,0.0441131591796875
25,cycSGLD,35.12524312225265,2.2869888682614246,1.1713775478414195,0.13436621988876915,0.5384615384615384,0.6548475651415973,0.6853846153846155,0.041727542877197266
25,SGHMC,39.23873184054911,6.400477586557884,1.6969218810466602,0.19465028933066686,0.4230769230769231,0.530770065440198,0.5900000000000002,0.04195570945739746
25,AWSGLD,33.86368764347296,1.0254333894817336,0.39116082075180686,0.04486922337709351,0.6923076923076923,0.7650023566572194,0.8284615384615385,0.07176375389099121
26,SGLD,59.569892103195485,26.717085723951634,2.244141619096481,0.257420698227245,0.46153846153846156,0.5379010035937142,0.5630769230769231,0.0437922477722168
26,qSGLD,33.99278542226641,1.1399790430225565,0.4287012050267751,0.049175400781205886,0.6923076923076923,0.7674145726693917,0.7830769230769231,0.043781280517578125
26,cycSGLD,35.06076446879947,2.2079580895556177,1.0754434820400411,0.12336182783426415,0.5769230769230769,0.6947081399707417,0.6776923076923077,0.04222869873046875
26,SGHMC,38.91892019394653,6.066113814702682,1.5751559338434642,0.18068277726163418,0.46153846153846156,0.5664527482071073,0.5907692307692309,0.04191184043884277
26,AWSGLD,33.862885924349555,1.0100795451057039,0.36490827857388025,0.04185785026223506,0.6923076923076923,0.7289559222034344,0.7707692307692308,0.071441650390625
27,SGLD,56.545432359174455,24.71502204765385,2.1829723608834297,0.2504041030956124,0.46153846153846156,0.5345044160932427,0.5569230769230769,0.04339194297790527
27,qSGLD,32.90981880945354,1.0794084979329348,0.41278292300080416,0.04734944860473254,0.6153846153846154,0.723524635708801,0.7676923076923077,0.046326398849487305
27,cycSGLD,34.037421072176954,2.207010760656349,1.0357497654096286,0.11880864626885608,0.5,0.6339116248062556,0.596153846153846,0.04373931884765625
27,SGHMC,37.213994855163406,5.383584543642801,1.545936701699979,0.1773311014689682,0.46153846153846156,0.5613178391405764,0.5438461538461539,0.0440974235534668
27,AWSGLD,32.83116271392197,1.000752402401364,0.3778547480620889,0.04334291216157018,0.6153846153846154,0.7114457156410547,0.7338461538461539,0.07503962516784668
28,SGLD,59.951863439583,27.153620521654446,2.403454110132417,0.27569509425012323,0.46153846153846156,0.5333965828237015,0.563076923076923,0.04127669334411621
28,qSGLD,33.92157052321525,1.123327605286697,0.4311110159723852,0.049451825054494115,0.7307692307692307,0.7921814066567249,0.8692307692307691,0.04397869110107422
28,cycSGLD,35.12595496710842,2.3277120491798655,1.1706184887014974,0.13427914983395098,0.5,0.6251494238884496,0.6638461538461539,0.041695356369018555
28,SGHMC,39.272279433359785,6.47403651543123,1.7509424598236718,0.20084687469278711,0.38461538461538464,0.49700025122497,0.56,0.0420835018157959
28,AWSGLD,33.837822293241715,1.03957937531316,0.37783947810380913,0.043341160577227714,0.6538461538461539,0.7354820383822571,0.8507692307692307,0.07146358489990234
29,SGLD,56.44160158981107,24.196674467872704,2.141927540436664,0.2456959392934223,0.46153846153846156,0.5379010035937142,0.5553846153846154,0.04126310348510742
29,qSGLD,33.41759458653231,1.1726674645939426,0.4310537428078405,0.04944525537195655,0.6538461538461539,0.7276173334833664,0.7892307692307693,0.04386019706726074
29,cycSGLD,34.37973105893013,2.1348039369917657,1.1699840758497422,0.13420637768896979,0.46153846153846156,0.5998668374802423,0.5892307692307693,0.04174685478210449
29,SGHMC,37.513890563843624,5.268963441905257,1.5912118276267615,0.18252451458925564,0.4230769230769231,0.5328708482315399,0.5392307692307693,0.04196000099182129
29,AWSGLD,33.249773896412485,1.0048467744741174,0.3478638432994836,0.03990271944879256,0.6538461538461539,0.7156156160954164,0.716923076923077,0.07191705703735352
30,SGLD,59.92986039095408,27.228863883420416,2.431770211041177,0.2789431737852912,0.46153846153846156,0.5367942367584084,0.5607692307692307,0.04128003120422363
30,qSGLD,33.83017762837898,1.1291811208453169,0.4740626166456281,0.05437871154917778,0.6538461538461539,0.7288486224506318,0.836923076923077,0.04385018348693848
30,cycSGLD,35.077404711362696,2.3764082038290297,1.1004388358974018,0.12622899155853456,0.6153846153846154,0.7047900779699103,0.7746153846153846,0.041829824447631836
30,SGHMC,39.950418654314916,7.249422146781249,1.806170450194886,0.20718195966339137,0.46153846153846156,0.5425784672389394,0.5876923076923077,0.04223227500915527
30,AWSGLD,33.724148830478654,1.0231523229449877,0.43179158092058273,0.049529891208012766,0.6153846153846154,0.6618852763494575,0.7861538461538461,0.07145047187805176
31,SGLD,59.14400268711384,26.45385394639245,2.361654174525555,0.270900312798628,0.46153846153846156,0.5354376943732099,0.5661538461538462,0.04132246971130371
31,qSGLD,33.839253257831146,1.1491045171097554,0.4291060677980413,0.049221841726099336,0.7307692307692307,0.7925711235749615,0.8269230769230769,0.04374289512634277
31,cycSGLD,34.9832890585476,2.2931403178262073,1.145181277322115,0.13136130157584017,0.5384615384615384,0.6500557374055655,0.643846153846154,0.041634321212768555
31,SGHMC,39.01450915128743,6.324360410566037,1.709687330113137,0.19611458676355334,0.38461538461538464,0.5034211193790987,0.5592307692307693,0.042156219482421875
31,AWSGLD,33.69445364160165,1.004304900880257,0.3676561517608293,0.04217305293411864,0.7307692307692307,0.7737479643773647,0.7876923076923077,0.07169938087463379
32,SGLD,61.5339639064669,28.487852648559446,2.37427089554301,0.27234754995425775,0.46153846153846156,0.5244789472033677,0.5661538461538461,0.04139447212219238
32,qSGLD,34.13987349580178,1.0937622378943246,0.4524778301637515,0.05190276673358823,0.6538461538461539,0.724460643801637,0.8530769230769231,0.04435324668884277
32,cycSGLD,35.24693222740661,2.200820969499155,1.0577804767755805,0.12133574217671125,0.6538461538461539,0.7339741131373307,0.7569230769230769,0.04186558723449707
32,SGHMC,39.91601759916774,6.8699063412602825,1.6701642128445913,0.19158097428704549,0.4230769230769231,0.5260425243674735,0.6069230769230769,0.0420529842376709
32,AWSGLD,34.059139129182824,1.0130278712753693,0.44236843133173337,0.05074313915756941,0.6538461538461539,0.6624947349586628,0.8023076923076923,0.07178664207458496
33,SGLD,58.047578105029785,25.5180233204414,2.357879278031059,0.2704673024738429,0.46153846153846156,0.5379010035937142,0.556923076923077,0.041349172592163086
33,qSGLD,33.679037051678165,1.1494822670897804,0.40831896351274666,0.04683739733377196,0.6923076923076923,0.7369856238554658,0.8284615384615385,0.04417991638183594
33,cycSGLD,35.02011609130848,2.490561306720096,1.2223390008331658,0.140211899457375,0.5384615384615384,0.6371292153915458,0.6638461538461539,0.04177713394165039
33,SGHMC,38.87142831242866,6.341873527840278,1.7844744886770656,0.20469326219657225,0.5,0.5774189355602256,0.5684615384615386,0.04239082336425781
