K,n,method,minU,minU_std,gap,gap_std,dist,dist_std
10,322,AWSGLD,165.93149007639465,1.1258629266287998,1.0079494656089083,0.008258492134239436,2.1342153311183396,0.1227246758906187
10,322,qSGLD,166.55286514699236,1.1517287116025474,1.629324536206616,0.07881523010111666,2.9331974497502045,0.32409871313272826
10,322,cycSGLD,171.45910337087656,1.2698833196500634,6.535562760090812,0.31362121313846336,12.465575430146192,1.0060918777641086
10,322,SGHMC,184.10247100138236,1.1462724148749637,19.178930390596598,0.608809646919596,18.01033675660181,0.7183457835091254
10,322,tMH,216.28975067255678,2.0782609465996513,51.36621006177104,1.1545417766794803,18.222655979255137,0.9827389940121573
10,322,SGLD,260.303961963751,1.6260548122103742,95.38042135296526,2.0850537847337436,23.858575977316768,0.37074420298906485
