#truth,160,n,300,mu,1.8,alpha,0.2,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,1.352567232275161,2.955536269440068,1.7755831260303452,0.30637688155881654,0.9433453232667689,0.8368882492800228,0.5667134756817079,0.8229251436127067,0.6046376811594203,0.8666666666666667,0.893109852940305,3.5629981578593317,0.9362222222222223,1.6524134080609336,0.83,0.6178069076058582,0.912621359223301,0.6266666666666667,0.7430830039525693,0.08737864077669903,103,0.7564766839378239,0.9733333333333334,0.8513119533527698,0.24352331606217617,193,0.6198347107438017,1.0,0.7653061224489797,0.38016528925619836,242,0.5319148936170213,1.0,0.6944444444444444,0.46808510638297873,282,0.5,1.0,0.6666666666666666,0.5,300
0,SGLD,4.915827330819131,0.15449476019186267,0.007909260030573979,0.03682433848864188,0.5374717956042622,0.5016508609596251,0.5070696987822755,0.07777864198491094,0.05204013377926422,0.54,0.5414881654973948,2.919414691444265,0.5589333333333333,1.0587733292679566,0.6066666666666667,0.36710912513642624,0.0,0.0,0,1.0,1,0.5,0.006666666666666667,0.013157894736842105,0.5,2,0.75,0.04,0.07594936708860758,0.25,8,0.56,0.09333333333333334,0.16,0.44,25,0.5588235294117647,0.38,0.4523809523809524,0.4411764705882353,102
0,qSGLD,1.6946105785159593,1.548015082466232,0.022260382113256073,-1.3420566602202801,0.7944784300586525,0.5034882358790305,0.2372864819939673,0.7759335103723375,0.5529542920847269,0.8333333333333334,0.8684961557928931,1.0282338323836397,0.9146666666666667,1.3789025913870754,0.9566666666666667,0.6550572143442713,1.0,0.06,0.11320754716981131,0.0,9,0.96,0.32,0.4799999999999999,0.04,50,0.9456521739130435,0.58,0.7190082644628099,0.05434782608695652,92,0.8778625954198473,0.7666666666666667,0.8185053380782918,0.12213740458015267,131,0.7526881720430108,0.9333333333333333,0.8333333333333333,0.24731182795698925,186
0,cycSGLD,1.0008184763158736,1.0105858058197834,0.9280668036627909,1.0392280121015276,0.7323129720361796,0.7160496289272391,0.738033085390148,-0.09750908343426037,-0.06345596432552955,0.4666666666666667,0.45916297460005184,3.636471292212208,0.4477333333333333,0.04382869847977871,0.016666666666666666,0.9823980481003834,1.0,0.006666666666666667,0.013245033112582783,0.0,1,1.0,0.006666666666666667,0.013245033112582783,0.0,1,1.0,0.006666666666666667,0.013245033112582783,0.0,1,0.5,0.006666666666666667,0.013157894736842105,0.5,2,0.5,1.0,0.6666666666666666,0.5,300
0,SGHMC,2.3073277594323027,0.6906569508786253,0.03488128179552101,-0.4215899057780367,0.6516569202548717,0.5079661073219074,0.40303788439162724,0.5274534161490683,0.35197324414715725,0.7333333333333333,0.7735139751419771,1.8166298136134167,0.7908,1.0716866693946618,0.7833333333333333,0.45199048412569537,1.0,0.006666666666666667,0.013245033112582783,0.0,1,1.0,0.02666666666666667,0.05194805194805195,0.0,4,0.9411764705882353,0.10666666666666667,0.19161676646706588,0.058823529411764705,17,0.875,0.28,0.42424242424242425,0.125,48,0.7573529411764706,0.6866666666666666,0.7202797202797203,0.2426470588235294,136
0,AWSGLD,1.5841045925587298,1.6242489109427622,0.09571256591828241,-1.2032144491947208,0.8046657642933525,0.5193216842721613,0.263398350875894,0.7673369704107824,0.5476477146042363,0.8333333333333334,0.8668105341538337,1.1090409608293244,0.8993777777777779,1.3521256846613996,0.9533333333333334,0.6383481206804767,1.0,0.08666666666666667,0.15950920245398773,0.0,13,0.9824561403508771,0.37333333333333335,0.5410628019323672,0.017543859649122806,57,0.9,0.6,0.7200000000000001,0.1,100,0.8518518518518519,0.7666666666666667,0.8070175438596491,0.14814814814814814,135,0.711340206185567,0.92,0.8023255813953489,0.28865979381443296,194
1,tMH,1.3731460996215883,3.3810000393609108,1.4399733385921862,-0.7170908545452741,0.9601988008129476,0.783298404459419,0.34462134422992924,0.8823009144546051,0.6762541806020067,0.9047619047619048,0.9271058912712583,2.527048844420645,0.9640151515151516,1.8707972279712795,0.9633333333333334,0.7202220507626609,0.935064935064935,0.8571428571428571,0.8944099378881988,0.06493506493506493,154,0.780952380952381,0.9761904761904762,0.8677248677248677,0.21904761904761905,210,0.702928870292887,1.0,0.8255528255528255,0.29707112970711297,239,0.6339622641509434,1.0,0.7759815242494227,0.3660377358490566,265,0.56,1.0,0.717948717948718,0.44,300
1,SGLD,4.439049126237444,0.18825944794947502,0.0984620196251838,-0.10787297603973492,0.542516247964279,0.5216432682420791,0.4737281548910958,0.21834864831831466,0.14626532887402455,0.6309523809523809,0.6404279125676569,2.4474086951408367,0.6116973304473303,0.9938444536799056,0.6,0.4062363070152051,1.0,0.005952380952380952,0.011834319526627219,0.0,1,0.5,0.005952380952380952,0.011764705882352941,0.5,2,0.5,0.023809523809523808,0.04545454545454545,0.5,8,0.5833333333333334,0.08333333333333333,0.14583333333333331,0.4166666666666667,24,0.6976744186046512,0.35714285714285715,0.4724409448818898,0.3023255813953488,86
1,qSGLD,1.817618516788437,1.7530271769048573,-0.04098411604232327,-1.8843700001130568,0.8223128305473827,0.48979602516660337,0.16170665935524914,0.8203802264469605,0.6037012263099221,0.875,0.9020218032772551,0.9069043577657219,0.9442640692640693,1.51311284228998,0.9766666666666667,0.6831363700405642,1.0,0.08333333333333333,0.15384615384615385,0.0,14,0.9761904761904762,0.4880952380952381,0.6507936507936508,0.023809523809523808,84,0.9264705882352942,0.75,0.8289473684210525,0.07352941176470588,136,0.8848484848484849,0.8690476190476191,0.8768768768768769,0.11515151515151516,165,0.7710280373831776,0.9821428571428571,0.8638743455497382,0.22897196261682243,214
1,cycSGLD,1.0004629254647879,1.097229341390471,0.9334319951139042,0.9253734174543387,0.7489208620089244,0.7172179376265442,0.7155458849312668,0.5253538372648584,0.3496098104793757,0.7202380952380952,0.769782388679291,2.7233529518462705,0.7563582251082251,0.043561974796710194,0.01,1.0,1.0,0.005952380952380952,0.011834319526627219,0.0,1,1.0,0.005952380952380952,0.011834319526627219,0.0,1,1.0,0.005952380952380952,0.011834319526627219,0.0,1,1.0,0.005952380952380952,0.011834319526627219,0.0,1,0.56,1.0,0.717948717948718,0.44,300
