seed,method,minU,gap,pidist,pirms,spear,topk,ndcg,mse,auc,time
0,SGLD,916.1175096766142,313.49992921649823,7.524841472736691,0.23795638085543763,0.026426150426150426,0.5499058380414312,0.5458336729040838,1.681766787043092,0.5223117664301575,0.31468892097473145
0,qSGLD,604.1922003834801,1.5746199233641391,0.38497335124671694,0.012173926284076476,0.8559116559116559,0.879472693032015,0.9001548105517359,0.7579068444231414,0.9510317661089227,0.6211225986480713
0,cycSGLD,605.5739238814017,2.9563434212857373,1.3095078536079765,0.04141027431279549,0.8142878382878382,0.8700564971751412,0.8900124241618441,0.6819614030246756,0.9339942739892145,0.3170351982116699
0,SGHMC,624.7339720095808,22.11639154946488,3.6416237574665704,0.11515825454974969,0.5886679806679808,0.751412429378531,0.7785447476743845,0.902014660151614,0.8199077252960381,0.3159444332122803
0,AWSGLD,603.6221270837262,1.0045466236102811,0.3031296109577822,0.009585799968673266,0.8600044760044762,0.8851224105461394,0.9049798256487467,0.7597212342185626,0.9527222643842932,0.8125872611999512
0,acMH,632.4904351992452,29.872854739129252,4.3105223189795305,0.13631068432966167,0.6687742047742048,0.768361581920904,0.8049559450783279,1.8976444348822552,0.8459438079979441,172.84611749649048
1,SGLD,910.5477986264762,306.4459095034746,7.2411290738147756,0.22898460704520215,0.10406243606243606,0.5891891891891892,0.6011175385459512,1.5335963897292686,0.5544852717886426,0.3054008483886719
1,qSGLD,605.6940252242331,1.5921361012315174,0.3879351167135267,0.012267585531779982,0.8222119262119262,0.8684684684684685,0.8917618985687313,0.7596044527350798,0.9399250936329587,0.5753307342529297
1,cycSGLD,606.9177455428262,2.8158564198246268,1.3645390275514753,0.04315051283253915,0.7857011097011098,0.8450450450450451,0.8703624115254606,0.6654156490779265,0.9222026520902925,0.31917476654052734
1,SGHMC,621.3476709720936,17.245781849092054,3.3235002981145465,0.10509830746290579,0.6740929820929821,0.8018018018018018,0.8252060107319836,0.7662121391016681,0.8590262172284644,0.30982398986816406
1,AWSGLD,605.1034513383926,1.0015622153910044,0.30539389821068974,0.009657403018634002,0.8221989301989302,0.8648648648648649,0.8891892046965777,0.7630856369127172,0.9414880048587912,0.7510647773742676
1,acMH,631.5609809975015,27.459091874499904,3.449818636008766,0.10909284404283073,0.6439140079140079,0.7783783783783784,0.8170012485426426,1.5470147998103418,0.8360927219354186,172.76190638542175
2,SGLD,890.3714818485186,301.543304855903,7.186742334996349,0.22726474735345287,0.11882175482175483,0.6018348623853211,0.6173862380399272,1.4958614664485645,0.5775904829115839,0.2998039722442627
2,qSGLD,590.435072312443,1.6068953198274585,0.38815294575110226,0.012274473890772596,0.8470150270150271,0.8477064220183487,0.8763901037701646,0.8021278977670224,0.9427845548946466,0.5458722114562988
