#truth,2741,n,5000,mu,1.8,alpha,0.2,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,3.7706571247154357,2.464290917020392,1.7019323704808607,0.8042040525593607,0.9041380565434924,0.8214496427831368,0.6706961046039945,0.6453656189666246,0.44993094618923785,0.7904865649963689,0.8075162487513101,3.794319804673482,0.8392321441620413,1.285435988649345,0.6388,0.42831264674015096,0.88801261829653,0.40885984023238925,0.5599204375932372,0.11198738170347003,1268,0.7412718204488778,0.8634713144517067,0.7977188862797719,0.2587281795511222,3208,0.611687725631769,0.9843863471314451,0.7545226829947119,0.38831227436823107,4432,0.5508,1.0,0.7103430487490328,0.4492,5000,0.5508,1.0,0.7103430487490328,0.4492,5000
0,SGLD,4.898871684703844,0.246287144214602,0.04216208879197997,-0.09643016187027244,0.5555132516887191,0.5093008195260141,0.478610288024673,0.20589235860369434,0.13791446289257853,0.6252723311546841,0.6350026299819058,2.4894530546911424,0.615472289638127,1.0767818870805168,0.6256,0.3943964704681764,0.0,0.0,0,1.0,1,0.8333333333333334,0.0036310820624546117,0.007230657989877079,0.16666666666666666,12,0.7073170731707317,0.03159041394335512,0.06047966631908237,0.2926829268292683,123,0.735,0.10675381263616558,0.18642993024730503,0.265,400,0.661037394451146,0.39796659404502543,0.4968268359020853,0.33896260554885405,1658
0,qSGLD,1.6948975283603096,1.4055256021018925,-0.0786455757298174,-1.7414872708586386,0.7757169974629442,0.4823545506328533,0.17242775441306735,0.8098193672087746,0.5924493698739749,0.8569353667392883,0.8738440741618834,0.8377347935933074,0.9261533939785472,1.3055631120764948,0.9686,0.6820134591854518,1.0,0.016339869281045753,0.03215434083601287,0.0,45,0.9912663755458515,0.24727668845315903,0.3958151700087184,0.008733624454148471,687,0.9601029601029601,0.541757443718228,0.692664809656453,0.039897039897039896,1554,0.9059674502712477,0.7276688453159041,0.8070881997583568,0.09403254972875226,2212,0.8008793969849246,0.9259259259259259,0.8588750421017177,0.19912060301507536,3184
0,cycSGLD,0.9991059222256369,1.0772554283677127,0.9480222213836493,0.949104276090137,0.7459306970793742,0.7206768997333215,0.720894765429927,0.7181953061038121,0.4793721944388878,0.7941176470588235,0.8226983863729246,2.916897277551375,0.8617055674220482,0.052906986102123583,0.0144,0.9764372753979472,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,0.5508,1.0,0.7103430487490328,0.4492,5000
0,SGHMC,2.185225882238133,0.7656093804150034,0.11209666552443805,-0.6011705033067193,0.6682175764427006,0.5246863998395442,0.3634292692297595,0.6410695775147831,0.4449593918783757,0.7890341321713871,0.806635484618489,1.4247584423680153,0.8427298494345794,1.0180671567787885,0.8046,0.5085097955435155,1.0,0.00036310820624546115,0.0007259528130671507,0.0,1,0.9032258064516129,0.010167029774872912,0.020107719928186715,0.0967741935483871,31,0.9528619528619529,0.10275962236746551,0.18551294657489348,0.04713804713804714,297,0.9269356597600873,0.30864197530864196,0.46308907654590026,0.07306434023991276,917,0.8133493205435651,0.7389251997095134,0.7743531202435312,0.18665067945643485,2502
0,AWSGLD,1.6520824259438323,1.405120385808763,-0.0766650496889479,-1.7544574430792936,0.7734160811448334,0.48257565635870003,0.17291235502932184,0.8042862189234488,0.5878468493698741,0.8540305010893247,0.8709995843719138,0.8892245669738004,0.9230162102108743,1.2886807445986468,0.9696,0.6669547646758064,1.0,0.029411764705882353,0.05714285714285715,0.0,81,0.9905405405405405,0.26615831517792304,0.4195764167143675,0.00945945945945946,740,0.9493029150823827,0.5439360929557008,0.6915974145891043,0.050697084917617236,1578,0.9063063063063063,0.7305737109658679,0.8090068355448332,0.0936936936936937,2220,0.8006289308176101,0.9244734931009441,0.8581058308055275,0.19937106918238995,3180
1,tMH,3.850427530147107,2.6772848760567274,1.7924559611578967,0.9144874999304541,0.9204857668612165,0.8319534906303664,0.6915920986265439,0.6616260875210435,0.4602411682336467,0.792118582791034,0.8109040191653837,4.231695042483946,0.8484518494495442,1.29652959786947,0.5972,0.43997098783706196,0.8862698880377136,0.5437454808387563,0.6739861079991036,0.11373011196228638,1697,0.7070539419087137,0.9240780911062907,0.8011283497884344,0.2929460580912863,3615,0.5865814696485623,0.9956616052060737,0.738238841978287,0.4134185303514377,4695,0.5532,1.0,0.7123358228174093,0.4468,5000,0.5532,1.0,0.7123358228174093,0.4468,5000
1,SGLD,4.940792620871023,0.2376786909079603,0.09122614772980656,-0.14697980224392362,0.5538339004364351,0.5203830979009242,0.4665726497042322,0.21847229040289157,0.14510870174034807,0.6283441793203182,0.6389874583416831,2.4555524431568445,0.6204097135507192,1.075168375054535,0.6376,0.40079197441800324,1.0,0.00036153289949385393,0.0007228044813877845,0.0,1,0.8421052631578947,0.005784526391901663,0.011490125673249552,0.15789473684210525,19,0.7076923076923077,0.033261026753434564,0.06353591160220995,0.2923076923076923,130,0.7125603864734299,0.10665220535068691,0.18553459119496857,0.28743961352657005,414,0.6680597014925374,0.40455531453362253,0.5039405539292953,0.3319402985074627,1675
1,qSGLD,1.7245091107665556,1.5074990797558192,0.04876680835584452,-1.7396822427551033,0.79037165223188,0.5086797401151573,0.17477287042408093,0.8034905946996237,0.5870887777555511,0.8510484454085322,0.8683372978705929,0.8545418286563917,0.9186673968530777,1.3214056550747009,0.9684,0.6927953773209855,1.0,0.028199566160520606,0.05485232067510549,0.0,78,0.9885714285714285,0.3127259580621837,0.47514419115627576,0.011428571428571429,875,0.9291294642857143,0.6019522776572668,0.7305835892935497,0.07087053571428571,1792,0.8817028243962342,0.7787418655097614,0.8270301401420619,0.11829717560376586,2443,0.7738976028410772,0.9454085321764281,0.8510984540276649,0.22610239715892275,3379
1,cycSGLD,0.9991535881227797,1.080540568078619,0.9485757512263349,0.9431686216546884,0.7465513620054324,0.7207887036855544,0.7196964766098922,0.7379159363006373,0.4995759151830366,0.8029645697758496,0.8303034883395913,2.893860871194727,0.8743304197083009,0.05337435123075427,0.0134,0.9783058228638369,1.0,0.00036153289949385393,0.0007228044813877845,0.0,1,1.0,0.00036153289949385393,0.0007228044813877845,0.0,1,1.0,0.00036153289949385393,0.0007228044813877845,0.0,1,1.0,0.00036153289949385393,0.0007228044813877845,0.0,1,0.5532,1.0,0.7123358228174093,0.4468,5000
