#truth,5501,n,10000,mu,2.5,alpha,0.1,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,4.914490842859009,2.200780230489795,1.4868174715893765,0.8968545210308435,0.8794014826310836,0.7896023797125103,0.6879282070081755,0.5511060221070603,0.3776782878287828,0.736103517404775,0.7537463932485527,4.917226734909375,0.7809508129341107,1.3000214040799398,0.6107,0.4071657646453369,0.8801431127012522,0.2689994532531438,0.41206030150753764,0.11985688729874776,1677,0.7416822429906542,0.7231638418079096,0.7323059887422718,0.2583177570093458,5350,0.6303654648025508,0.9367596136322216,0.7536104391173668,0.3696345351974491,8154,0.5536922921507222,0.9989065062875888,0.7124658780709735,0.4463077078492777,9899,0.5487,1.0,0.7085943049008846,0.4513,10000
0,SGLD,1.0418244493256963,1.0137230767838399,0.872127285079017,0.8464983128127647,0.7337250903274827,0.7051674436770125,0.6998135932573673,0.8204913475769134,0.5937728172817281,0.8472753781665755,0.8664049491263676,4.631406573787286,0.9193633393532427,0.08560800539762863,0.0086,0.7862000811819801,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,0.5487,1.0,0.7085943049008846,0.4513,10000
0,qSGLD,55.03722014090692,39.72071342505114,-18.504081346240525,-63.94073626181451,0.7759800391617294,0.3625406371134066,0.11037915705170902,0.6102520148945202,0.4198721872187218,0.7614361217423,0.7769901893801218,4607.678061861273,0.8087463424517172,81.86145592869556,0.8175,0.4193631018134039,0.7954593231027959,0.6896300346273009,0.738773916438891,0.20454067689720412,4757,0.7814055345411108,0.715327136868963,0.7469077069457659,0.2185944654588891,5023,0.7677698382850696,0.74412247129579,0.7557612216566405,0.23223016171493044,5318,0.7545132743362832,0.7769272826681246,0.7655562539283469,0.24548672566371682,5650,0.7130690616289873,0.8392564242755605,0.7710339053997488,0.2869309383710127,6458
0,cycSGLD,26.04219297871209,5.614475011501478,-0.7002389718344396,-6.863686805544747,0.6336804316769448,0.48205301089033015,0.33267796548692835,0.2780871053008711,0.18393583358335833,0.650811007836705,0.6622130765795998,320.24515315138103,0.6520989461988413,24.79102670053689,0.8754,0.41137516538667857,0.6609642301710731,0.619646437032987,0.6396387922114569,0.3390357698289269,5144,0.6511712366079535,0.6535447421177328,0.6523558304529743,0.3488287633920465,5507,0.6427961032302171,0.6854383087297248,0.6634327041806315,0.3572038967697829,5851,0.6346246584150458,0.7195188627665391,0.6744106593782029,0.36537534158495416,6221,0.6139783434116158,0.7956989247311828,0.6931258929988888,0.3860216565883842,7111
0,SGHMC,1.006998704776793,1.0261068088860181,0.8823188440214734,0.8550241322188578,0.736139774258147,0.7072838698348338,0.7016035208303805,0.8301108229771081,0.6047858785878588,0.8523783488244943,0.8708515184076507,4.639174086300889,0.9247901825118461,0.09186137097342775,0.0082,0.8772971499696763,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,0.5487,1.0,0.7085943049008846,0.4513,10000
0,AWSGLD,55.03677566341437,39.72153121463396,-18.503908594450955,-63.941131835855494,0.7759849107758245,0.362541508413847,0.11037751740609818,0.6102559584545596,0.4198758675867586,0.7614361217423,0.7769902663511293,4607.706207297478,0.808747998159015,81.840737978076,0.8175,0.4193631018134039,0.7954593231027959,0.6896300346273009,0.738773916438891,0.20454067689720412,4757,0.7814055345411108,0.715327136868963,0.7469077069457659,0.2185944654588891,5023,0.7677698382850696,0.74412247129579,0.7557612216566405,0.23223016171493044,5318,0.7545132743362832,0.7769272826681246,0.7655562539283469,0.24548672566371682,5650,0.7130690616289873,0.8392564242755605,0.7710339053997488,0.2869309383710127,6458
1,tMH,4.866525968417777,2.2992000049062686,1.5548521410563256,0.9230161430737641,0.8882142872347871,0.7988754032433046,0.6928021125581134,0.5603280547432805,0.38403924392439237,0.7451482973269864,0.761875303981729,5.105595159057308,0.7895855317697222,1.2904486697866748,0.5952,0.409197051106444,0.8634122287968442,0.3205785426583669,0.4675567423230974,0.13658777120315582,2028,0.7310033037732568,0.7696814353716588,0.7498439311513423,0.26899669622674316,5751,0.6159471573484312,0.9560600512632735,0.7492109038737447,0.38405284265156875,8478,0.5462,1.0,0.7065062734445738,0.4538,10000,0.5462,1.0,0.7065062734445738,0.4538,10000
1,SGLD,1.0423641196565998,1.008790201075288,0.8730100509326593,0.8501763515507497,0.7327601620026514,0.7053524437571195,0.7005855999663945,0.8133882405098823,0.5854779877987798,0.838886854632003,0.8590458163694308,4.684815108454303,0.9151947128112515,0.0856736030303098,0.0083,0.7795985418528869,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,0.5462,1.0,0.7065062734445738,0.4538,10000
1,qSGLD,55.33610968449492,40.165696116556404,-12.671714653356359,-65.54152567194666,0.7794011103735031,0.40382202336910256,0.10992879293780905,0.6075846424478465,0.4198051405140514,0.7634566093006225,0.776337536336366,4709.219338596647,0.811637082618497,81.97840955297896,0.8078,0.4198152997872871,0.7897330595482546,0.7041376785060417,0.7444831591173056,0.21026694045174538,4870,0.7765460910151692,0.7310508971072867,0.7531120331950207,0.2234539089848308,5142,0.7635929463629684,0.7610765287440499,0.7623326609205942,0.2364070536370316,5444,0.751210235131397,0.7954961552544856,0.7727191890449938,0.24878976486860305,5784,0.7112388443503252,0.8608568290003662,0.7789281868632486,0.2887611556496748,6611
1,cycSGLD,25.630016148168068,5.729670085213669,-0.35723980883224293,-6.97063732106414,0.6345026495080394,0.49229710280573835,0.3396253922119898,0.2815996114399961,0.1880004400440044,0.6481142438667155,0.6593722136551683,322.9307888102032,0.6522842463470923,24.733891303628564,0.8716,0.4106437777352147,0.653838753126804,0.6221164408641523,0.6375832629702598,0.34616124687319605,5197,0.6458520784596005,0.6570853167337971,0.6514202740720573,0.3541479215403995,5557,0.640230469411964,0.6916880263639692,0.664965238053331,0.3597695305880359,5901,0.62958240357029,0.7231783229586232,0.6731424676209952,0.3704175964297099,6274,0.6107083100948132,0.8019040644452582,0.6933671046382777,0.3892916899051868,7172
1,SGHMC,1.0226954966649333,1.0245493827903978,0.8888561438371179,0.8648757109131654,0.7358366611475423,0.7086363461289402,0.70366174684793,0.8216800623448007,0.5948933293329333,0.8436470157451483,0.8632266074174743,4.704844169573007,0.9196287697250074,0.0934245837799887,0.0088,0.8694851502417961,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,0.5462,1.0,0.7065062734445738,0.4538,10000
1,AWSGLD,55.335903076344174,40.16651487354522,-12.671537882584174,-65.54189914959306,0.7794056621210667,0.4038232645958111,0.1099271044455594,0.6075893547398935,0.41980862086208615,0.7634566093006225,0.7763376712821147,4709.247839884507,0.8116390998410591,81.95771885934104,0.8078,0.4198152997872871,0.7897330595482546,0.7041376785060417,0.7444831591173056,0.21026694045174538,4870,0.7765460910151692,0.7310508971072867,0.7531120331950207,0.2234539089848308,5142,0.7635929463629684,0.7610765287440499,0.7623326609205942,0.2364070536370316,5444,0.751210235131397,0.7954961552544856,0.7727191890449938,0.24878976486860305,5784,0.7112388443503252,0.8608568290003662,0.7789281868632486,0.2887611556496748,6611
