#truth,54,n,100,mu,1.2,alpha,0.35,zeta,1.0
seed,method,rmed,rq95,rmax,ess,thS,thW,thN,piS,piW,piN,lowU,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
1,AWSGLD,1.5157152207839029,2.1676987790189406,2.6480195657664822,7.900405558855021,1.2376519915821818,0.537526996806839,-1.0424114698187694,0.7446173054773861,0.6187797217527713,0.298555925358689,172.79090268414265,0.6346714671467146,0.4602020202020203,0.7450980392156863,0.7977517408280838,1.1118903690194124,0.8375350140056023,1.7382190062754042,0.94,0.539258658008658,1.0,0.0196078431372549,0.038461538461538464,0.0,1,1.0,0.17647058823529413,0.3,0.0,9,0.8888888888888888,0.47058823529411764,0.6153846153846153,0.1111111111111111,27,0.7777777777777778,0.6862745098039216,0.7291666666666667,0.2222222222222222,45,0.7,0.9607843137254902,0.8099173553719008,0.3,70
1,acMH,1.1808988293684681,1.363099444259581,1.4692999314302215,11.856310768469323,2.666011291386276,1.5487483697879656,0.5889875811879841,0.9232230314103437,0.8082301419299737,0.6316379530601843,137.40645517447268,0.7799579957995798,0.5664646464646466,0.8235294117647058,0.8723148740802475,3.1434822165876324,0.9079631852741097,1.9555878772150157,0.91,0.6461409646232491,1.0,0.5294117647058824,0.6923076923076924,0.0,27,0.7377049180327869,0.8823529411764706,0.8035714285714285,0.26229508196721313,61,0.6296296296296297,1.0,0.7727272727272727,0.37037037037037035,81,0.5204081632653061,1.0,0.6845637583892618,0.47959183673469385,98,0.51,1.0,0.6754966887417219,0.49,100
2,SGLD,5.835333013258626,10.247565249359857,12.131205285830772,4.266817920551224,-0.03147562444845801,0.30038738678512533,0.031208111712488246,0.49216687332866227,0.5646856232046455,0.5057618517408116,166.12231468998064,-0.06927092709270925,-0.05050505050505051,0.5862068965517241,0.5917608499506966,1.7647277850132144,0.4807060755336617,1.1952887082434918,0.75,0.4159719276191404,1.0,0.017241379310344827,0.03389830508474576,0.0,1,1.0,0.017241379310344827,0.03389830508474576,0.0,1,0.5,0.034482758620689655,0.06451612903225806,0.5,4,0.6363636363636364,0.1206896551724138,0.20289855072463767,0.36363636363636365,11,0.5384615384615384,0.3620689655172414,0.4329896907216495,0.46153846153846156,39
2,qSGLD,1.4645113117284663,2.0500844034604846,2.4339718570433186,13.04493355634267,1.3157802694838767,0.39905844818977093,0.4859980931957702,0.7702970152346055,0.5903615882239267,0.6106136324980831,113.9762035141713,0.4685868586858686,0.3127272727272728,0.7241379310344828,0.7770463568404682,1.2863249962946293,0.7372742200328407,1.2756519762661749,0.91,0.5300566100566101,1.0,0.017241379310344827,0.03389830508474576,0.0,1,1.0,0.15517241379310345,0.26865671641791045,0.0,9,0.875,0.3620689655172414,0.5121951219512195,0.125,24,0.7555555555555555,0.5862068965517241,0.6601941747572815,0.24444444444444444,45,0.6179775280898876,0.9482758620689655,0.7482993197278911,0.38202247191011235,89
2,cycSGLD,1.0078173517823632,1.0240672928733765,1.0326826267095708,176.6005755930397,1.0432434411323417,0.9978156317763871,0.9208630582650338,0.7375339800542801,0.7278574128002109,0.7126552361253342,63.981909174312555,0.15218721872187216,0.09454545454545456,0.6206896551724138,0.5994774860620491,1.704998511127173,0.568144499178982,0.04781682983339937,0.06,1.0,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5833333333333334,0.1206896551724138,0.2,0.4166666666666667,12,0.58,1.0,0.7341772151898733,0.42,100
2,SGHMC,2.4998399452047284,4.180048711195666,5.367868963361052,5.124134134688025,0.24235700625872,0.4072953869242524,0.018041133660603618,0.5521078151997785,0.5913121484978126,0.5051091553655505,116.39638165941098,0.06478247824782478,0.04202020202020203,0.603448275862069,0.6385044850013329,1.448193771140827,0.5529556650246306,1.1418533967119837,0.83,0.4688135781065698,1.0,0.017241379310344827,0.03389830508474576,0.0,1,1.0,0.017241379310344827,0.03389830508474576,0.0,1,1.0,0.05172413793103448,0.09836065573770492,0.0,3,0.6363636363636364,0.1206896551724138,0.20289855072463767,0.36363636363636365,11,0.6595744680851063,0.5344827586206896,0.5904761904761905,0.3404255319148936,47
2,AWSGLD,1.3144069096665032,1.7440454113387642,1.886548701013765,15.166371855002282,1.2725964658228872,0.5397421318162988,0.6537974042272819,0.7685138217915488,0.6242160375430273,0.6496357211387371,110.57359797283068,0.4536333633363336,0.2977777777777778,0.7241379310344828,0.775618269234209,1.3682780393637908,0.7352216748768473,1.2866848316425952,0.95,0.51387723807444,1.0,0.017241379310344827,0.03389830508474576,0.0,1,1.0,0.05172413793103448,0.09836065573770492,0.0,3,0.9,0.3103448275862069,0.4615384615384615,0.1,20,0.7857142857142857,0.5689655172413793,0.66,0.21428571428571427,42,0.5894736842105263,0.9655172413793104,0.7320261437908496,0.4105263157894737,95
2,acMH,1.1451883006589254,1.3180007407120173,1.6976551095010401,12.38229663960869,2.181213132982299,1.00183664898628,1.1783375321462135,0.8856035838991516,0.7215654872746873,0.7502328681759248,140.51478973456844,0.5244764476447644,0.3345454545454546,0.7241379310344828,0.7881141826044622,2.6240496641235005,0.745073891625616,1.7451654734472628,0.87,0.5719104107712615,1.0,0.15517241379310345,0.26865671641791045,0.0,9,0.775,0.5344827586206896,0.6326530612244898,0.225,40,0.6712328767123288,0.8448275862068966,0.7480916030534351,0.3287671232876712,73,0.5876288659793815,0.9827586206896551,0.7354838709677419,0.41237113402061853,97,0.58,1.0,0.7341772151898733,0.42,100
3,SGLD,4.749611976901839,9.805342520484338,12.174670347825582,4.023435504869543,-0.008516040962212373,0.012782074926497406,0.010267007421828213,0.4971332317638513,0.5023139333651716,0.5016199208874192,141.75693036285864,-0.009996999699969995,-0.011313131313131315,0.5932203389830508,0.625944061084688,1.3372624570241576,0.5155022736668045,1.0695909582788081,0.83,0.4059536384699783,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.03389830508474576,0.06557377049180328,0.0,2,0.6470588235294118,0.1864406779661017,0.2894736842105263,0.35294117647058826,17
3,qSGLD,1.442536102216311,2.394349886209197,3.187229553263139,9.568154665371571,1.4512326662944337,0.8403632215673188,0.5979009433179036,0.8026035200949805,0.6914451551837888,0.6381199090832349,109.7172866327717,0.6213501350135012,0.43111111111111117,0.7457627118644068,0.8093402290760803,1.3188832566170632,0.81976023150062,1.1825050476974424,0.89,0.5305121622066423,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.05084745762711865,0.0967741935483871,0.0,3,1.0,0.3728813559322034,0.54320987654321,0.0,22,0.8,0.7457627118644068,0.7719298245614035,0.2,55,0.59,1.0,0.7421383647798743,0.41,100
3,cycSGLD,1.0057990367576337,1.0166271975416756,1.022515715402801,178.53008023726625,1.0711781921075527,0.9511284333877964,0.959452746460671,0.7429800005821324,0.7203321724772932,0.7216249238156969,64.92081279417066,0.24518451845184513,0.1660606060606061,0.6271186440677966,0.6825667292722232,1.6173176537876475,0.6221579164944192,0.05383439613626502,0.09,0.9672131147540983,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,0.7142857142857143,0.0847457627118644,0.15151515151515152,0.2857142857142857,7,0.59,1.0,0.7421383647798743,0.41,100
3,SGHMC,2.210640220090993,3.5326200551507396,5.326970487058744,5.566528418052417,0.13261075506684084,0.011698183428949743,-0.02043727413195283,0.5308580801274012,0.5019865008056527,0.4948481102275522,105.92920653913284,0.13497749774977494,0.08929292929292931,0.6610169491525424,0.6895386054194009,1.0901927591160956,0.5671765192228193,0.9529431281211975,0.87,0.42535685449154337,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.01694915254237288,0.03333333333333333,0.0,1,0.6153846153846154,0.13559322033898305,0.2222222222222222,0.38461538461538464,13
3,AWSGLD,1.2836214413879783,1.8145463430661068,2.187910710820557,10.918850285328787,1.4618744464038615,0.8460867196230709,0.6709626305112164,0.8048283097372698,0.692759288023568,0.6553082731898622,120.53902695976487,0.6046564656465645,0.4230303030303031,0.7627118644067796,0.8200541990510108,1.377396213323208,0.798263745349318,1.3128264464491644,0.94,0.557878151430783,1.0,0.01694915254237288,0.03333333333333333,0.0,1,1.0,0.03389830508474576,0.06557377049180328,0.0,2,0.9545454545454546,0.3559322033898305,0.5185185185185185,0.045454545454545456,22,0.7857142857142857,0.7457627118644068,0.7652173913043477,0.21428571428571427,56,0.59,1.0,0.7421383647798743,0.41,100
3,acMH,1.1776284365862586,1.403910533401992,1.6720134861682885,13.770088194352248,2.1016345840024857,1.6199943809715687,1.40887335907249,0.8788414398892056,0.8269354864835621,0.791061751743957,120.32679404769992,0.45962196219621954,0.31434343434343437,0.711864406779661,0.7714558202415494,3.2570944406662345,0.7428689541132699,1.8790243501287929,0.85,0.5507354257354257,1.0,0.06779661016949153,0.12698412698412698,0.0,4,0.7659574468085106,0.6101694915254238,0.679245283018868,0.23404255319148937,47,0.6021505376344086,0.9491525423728814,0.7368421052631579,0.3978494623655914,93,0.59,1.0,0.7421383647798743,0.41,100,0.59,1.0,0.7421383647798743,0.41,100
4,SGLD,4.9850491518284805,9.997037856443457,12.704560113785641,4.351708535257011,0.2749845950311677,0.08565117723204814,0.056805894803343505,0.5640546795512816,0.5214270416299305,0.5119749934017059,160.20570102374109,0.11403540354035403,0.07474747474747477,0.660377358490566,0.6260845889273823,1.3040452003658458,0.6374949819349659,1.1372746397663676,0.81,0.3509581174850625,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5,0.018867924528301886,0.03636363636363636,0.5,2,0.5714285714285714,0.3018867924528302,0.3950617283950617,0.42857142857142855,28
4,qSGLD,1.731995889263629,2.9053611913914557,3.6169660046181855,7.198716711469438,1.4552773205684106,1.1178611821752464,-0.07670724083204646,0.7948666257398224,0.7348533100224878,0.48047735725063306,143.33831890238545,0.6214821482148213,0.4335353535353536,0.7735849056603774,0.8023559338777663,1.3122350852142235,0.8514652749899638,1.539509520395142,0.93,0.5008495679653059,1.0,0.018867924528301886,0.037037037037037035,0.0,1,0.8888888888888888,0.1509433962264151,0.25806451612903225,0.1111111111111111,9,0.8157894736842105,0.5849056603773585,0.6813186813186812,0.18421052631578946,38,0.7619047619047619,0.9056603773584906,0.8275862068965516,0.23809523809523808,63,0.5578947368421052,1.0,0.7162162162162162,0.4421052631578947,95
4,cycSGLD,1.0086272771959934,1.023319996117939,1.0286125429289474,206.85232297988017,1.0321999051876662,1.013035785069714,0.937066472996717,0.7363053226317682,0.7316829420401897,0.716398463263518,64.6889541805523,0.14945094509450943,0.098989898989899,0.6037735849056604,0.577787209553163,1.7913182982468756,0.5680449618627058,0.04885905906718516,0.01,0.9753086419753085,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5,0.05660377358490566,0.1016949152542373,0.5,6,0.53,1.0,0.6928104575163399,0.47,100
4,SGHMC,2.1898408667149116,4.297063006897658,5.553309830548014,4.775011259226391,0.5157443348833682,0.3567517448579273,-0.2548123038236209,0.6164100929848866,0.5833876243432267,0.44195137750156677,126.20347529947519,0.4033003300330032,0.27232323232323236,0.6981132075471698,0.7517522260149168,0.9937822673948813,0.7490967482938579,1.0545834167705634,0.88,0.4298497652607242,1.0,0.018867924528301886,0.037037037037037035,0.0,1,1.0,0.018867924528301886,0.037037037037037035,0.0,1,1.0,0.018867924528301886,0.037037037037037035,0.0,1,1.0,0.1509433962264151,0.26229508196721313,0.0,8,0.7111111111111111,0.6037735849056604,0.6530612244897959,0.28888888888888886,45
4,AWSGLD,1.5693181276918837,2.328268821965049,2.884043840689134,8.008011455336906,1.6457067928559779,1.1219641314383348,0.3388210135572029,0.8282245220549704,0.7403575464536711,0.5790474200500556,136.81631845116632,0.676111611161116,0.4755555555555556,0.8113207547169812,0.8440925478561101,1.48645989280296,0.8546768366118025,1.5820053995529506,0.97,0.5086440152709379,1.0,0.018867924528301886,0.037037037037037035,0.0,1,1.0,0.18867924528301888,0.3174603174603175,0.0,10,0.813953488372093,0.660377358490566,0.7291666666666667,0.18604651162790697,43,0.7142857142857143,0.9433962264150944,0.8130081300813008,0.2857142857142857,70,0.53,1.0,0.6928104575163399,0.47,100
4,acMH,1.1581885611763667,1.3386229111714096,1.4920751021191252,15.009429452075738,1.8313820859250536,1.5327506993714624,0.3315718882922331,0.8565215450538654,0.8108028189543462,0.5784269453681922,110.64393719859586,0.6775277527752774,0.46343434343434353,0.7924528301886793,0.7613662201863849,1.8686941918185127,0.8370132476916902,1.5618559331882662,0.9,0.643773125023125,0.0,0.0,0,1.0,1,0.8888888888888888,0.3018867924528302,0.45070422535211263,0.1111111111111111,18,0.7619047619047619,0.9056603773584906,0.8275862068965516,0.23809523809523808,63,0.6235294117647059,1.0,0.7681159420289855,0.3764705882352941,85,0.53,1.0,0.6928104575163399,0.47,100
5,SGLD,4.895464518545121,9.652332484007824,12.899675227111228,5.466219838172972,0.19705762565287113,-0.2278719762786111,-0.18011022433471724,0.5404730899277594,0.4491856263125331,0.45736885106229,154.76886149561227,0.17848184818481846,0.11393939393939395,0.5576923076923077,0.6413662197195972,1.5139019501150182,0.6033653846153847,1.0563418483272704,0.73,0.3750720073719353,1.0,0.019230769230769232,0.03773584905660378,0.0,1,1.0,0.019230769230769232,0.03773584905660378,0.0,1,1.0,0.038461538461538464,0.07407407407407407,0.0,2,1.0,0.15384615384615385,0.2666666666666667,0.0,8,0.6923076923076923,0.34615384615384615,0.46153846153846156,0.3076923076923077,26
5,qSGLD,1.6699071796052962,2.635156123659426,3.2864884549014746,6.467063441366977,2.343832847213431,0.46498865791123617,-0.3457181848590822,0.8976293725905274,0.5989212328411951,0.41985562705813434,144.96280370783626,0.7742814281428142,0.5551515151515152,0.8461538461538461,0.8875427265824705,1.4327873734851408,0.9190705128205129,1.6402837224699196,0.97,0.6039555021768994,1.0,0.25,0.4,0.0,13,0.925,0.7115384615384616,0.8043478260869567,0.075,40,0.8035714285714286,0.8653846153846154,0.8333333333333334,0.19642857142857142,56,0.7058823529411765,0.9230769230769231,0.8000000000000002,0.29411764705882354,68,0.5777777777777777,1.0,0.732394366197183,0.4222222222222222,90
5,cycSGLD,1.0073451923336716,1.0162327893666463,1.0190027194341171,121.06074130038849,1.051445644816748,0.9590368061189487,0.9776051784444544,0.739236503831256,0.7214573324807488,0.7244102989482522,65.97922739110615,0.17777377737773775,0.12202020202020204,0.5769230769230769,0.5895535931448264,2.0811469683056596,0.5993589743589743,0.04501914703620977,0.03,0.9624970882832518,1.0,0.019230769230769232,0.03773584905660378,0.0,1,1.0,0.019230769230769232,0.03773584905660378,0.0,1,1.0,0.019230769230769232,0.03773584905660378,0.0,1,0.6363636363636364,0.1346153846153846,0.22222222222222224,0.36363636363636365,11,0.52,1.0,0.6842105263157895,0.48,100
5,SGHMC,2.348679388620619,3.863302654350186,4.726555463126266,5.550591016327644,0.907139979509028,-0.10540934835673167,-0.4060616412663699,0.6993711114952353,0.4753913839142928,0.40549239388946706,118.48525712730336,0.6295229522952294,0.42141414141414146,0.7692307692307693,0.8184787889304085,0.8087677533892018,0.8509615384615383,1.0607742479502025,0.97,0.474732908739145,1.0,0.019230769230769232,0.03773584905660378,0.0,1,1.0,0.019230769230769232,0.03773584905660378,0.0,1,1.0,0.1346153846153846,0.23728813559322035,0.0,7,0.8888888888888888,0.3076923076923077,0.4571428571428572,0.1111111111111111,18,0.7755102040816326,0.7307692307692307,0.7524752475247524,0.22448979591836735,49
5,AWSGLD,1.530598401608409,2.2070471396670803,2.8799317685656347,6.187126107150393,2.5710728616643848,0.7042268341315806,-0.25562641407464853,0.9049811641808182,0.6358959984070329,0.43536196396457766,163.38706500400846,0.7350015001500149,0.5248484848484849,0.8461538461538461,0.8746024701129286,2.155992960068374,0.8878205128205129,1.953794069343778,0.96,0.5666192845297323,0.8928571428571429,0.4807692307692308,0.625,0.10714285714285714,28,0.875,0.8076923076923077,0.8400000000000001,0.125,48,0.7419354838709677,0.8846153846153846,0.8070175438596492,0.25806451612903225,62,0.6756756756756757,0.9615384615384616,0.7936507936507937,0.32432432432432434,74,0.5531914893617021,1.0,0.7123287671232876,0.44680851063829785,94
5,acMH,1.1923538870783958,1.4528356390879946,1.678168717435865,10.730291020585234,2.772338627764409,1.2702858796786727,0.28382768210713283,0.9322715435865464,0.7686153087141421,0.5627311931512929,121.36403725008594,0.8345034503450344,0.6214141414141415,0.8461538461538461,0.8921449546014142,2.4327339569183413,0.9487179487179487,1.9160548767051497,0.96,0.7393795537013022,1.0,0.5576923076923077,0.7160493827160493,0.0,29,0.8214285714285714,0.8846153846153846,0.8518518518518519,0.17857142857142858,56,0.6891891891891891,0.9807692307692307,0.8095238095238095,0.3108108108108108,74,0.5777777777777777,1.0,0.732394366197183,0.4222222222222222,90,0.52,1.0,0.6842105263157895,0.48,100
6,SGLD,4.833411451489415,9.538867019163666,13.944112734984596,4.596601592052295,-0.1196815587764833,-0.5265756219451132,-0.11201237727914637,0.47293992062021045,0.3788396103555278,0.473294541756318,143.25417394142454,0.05020102010201019,0.03434343434343435,0.4782608695652174,0.4635083895273381,1.5298118596395964,0.5370370370370371,1.0764362018862794,0.77,0.31508373366711145,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5,0.08695652173913043,0.14814814814814817,0.5,8
6,qSGLD,1.5355882025826122,2.2563072184776516,3.238962447356515,6.154968438326141,0.7234718514743415,-0.1640765921105007,-0.8649700761811565,0.658843291882419,0.4628967782890485,0.3107032640639783,120.41282690490522,0.6638583858385839,0.4715151515151516,0.7608695652173914,0.8068765550457189,0.7324406682265081,0.8514492753623188,1.3975478680699787,0.98,0.5382401880471267,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.08695652173913043,0.16,0.0,4,0.9230769230769231,0.2608695652173913,0.4067796610169491,0.07692307692307693,13,0.8205128205128205,0.6956521739130435,0.7529411764705882,0.1794871794871795,39
6,cycSGLD,1.007940322198651,1.0185176665496825,1.0234226397591988,149.16473465695714,1.0005982149881256,0.9487151258222375,1.0329259134921451,0.7296478490226362,0.7187123143249581,0.7359229146043116,61.28050485612323,-0.09281728172817282,-0.07353535353535355,0.41304347826086957,0.48521433210297676,2.17236731830347,0.45933977455716585,0.04475264134947957,0.06,0.9716312056737588,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.06521739130434782,0.12244897959183672,0.0,3,0.46,1.0,0.6301369863013699,0.54,100
6,SGHMC,2.155866923387089,4.600383304354842,5.104699604613913,4.88343534189454,-0.054165039370732485,-0.6714767602355657,-0.4190581713638082,0.4878094583301799,0.3494167292281876,0.40140780693107553,117.94997085162377,0.26955895589558954,0.17252525252525255,0.5652173913043478,0.6085529878976831,1.3608956524316964,0.6465378421900161,0.9714265697992324,0.82,0.3714169000933707,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,0.7777777777777778,0.15217391304347827,0.2545454545454546,0.2222222222222222,9
6,AWSGLD,1.4006375447151815,1.7512012232855276,2.385092410500172,7.209113815205571,0.8859561577936161,0.09541735759197355,-0.8568463894560862,0.6886032581509228,0.5201176944982897,0.3157509144316094,114.98643470061432,0.6710831083108311,0.4848484848484849,0.7608695652173914,0.8021794365435213,0.7698338849476052,0.859500805152979,1.553634159079244,0.98,0.4533197221721812,1.0,0.021739130434782608,0.042553191489361694,0.0,1,1.0,0.021739130434782608,0.042553191489361694,0.0,1,0.9,0.1956521739130435,0.3214285714285714,0.1,10,0.8095238095238095,0.3695652173913043,0.5074626865671641,0.19047619047619047,21,0.74,0.8043478260869565,0.7708333333333333,0.26,50
