#truth,5501,n,10000,mu,2.0,alpha,0.2,zeta,1.0
seed,method,rmed,thS,thW,thN,piS,piW,piN,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,tMH,5.156235347148585,0.6291238691615371,0.4136204706027625,0.26758961007571025,0.6376244382955338,0.5910643104276686,0.5593481087216639,0.1974614687586147,0.1319191919191919,0.6169127027519592,0.6252612039516643,3.0283747241407744,0.597832614534259,1.19261244964734,0.6323,0.37766454943089417,0.8,0.001457991616548205,0.0029106785519374206,0.2,10,0.7123287671232876,0.028430836522689993,0.054679284963196635,0.2876712328767123,219,0.6846938775510204,0.12228904683798068,0.20751507654244628,0.3153061224489796,980,0.653781512605042,0.2835793694186258,0.39557645862463453,0.346218487394958,2380,0.6021132313515218,0.6958264989976307,0.6455867433209332,0.39788676864847816,6341
0,SGLD,1.0439659173653455,1.0479567469744235,0.9302220429239565,0.9298699061427136,0.740358000986486,0.7170969769919244,0.7170267674052039,0.7236636404886363,0.4852097209720972,0.7977036632039366,0.8229291273250791,3.3566144735376007,0.864528978936213,0.08551952433180668,0.0125,0.7699130409949234,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,0.5487,1.0,0.7085943049008846,0.4513,10000
0,qSGLD,36.79179093859315,-42.683124860879076,-51.431961888747,-58.49621795234666,0.22343445389531358,0.17960236629727097,0.14231089256969734,0.11545678892656788,0.07662874287428742,0.5831966466192819,0.5870623023680507,5618.239983214381,0.5559134979356762,86.75714323580752,0.8073,0.37619025563896114,0.6212744090441932,0.22033898305084745,0.32530606753666086,0.37872559095580677,1946,0.623062015503876,0.23437215236012393,0.3406171368030725,0.37693798449612403,2064,0.6172839506172839,0.24603608529250956,0.3518373729476153,0.38271604938271603,2187,0.6157487091222031,0.26079825041006016,0.36640635001920374,0.3842512908777969,2324,0.6080572289156626,0.2943320575906688,0.3966597077244259,0.39194277108433734,2656
0,cycSGLD,96.88676129908428,1.6606638285872029,1.0677551384541266,0.3640149104927535,0.5381698502632338,0.523433747452747,0.5051864926817261,0.02397159671971597,0.015856145614561456,0.5607800255148533,0.5621017893881526,387.22364309471715,0.5172003960290323,30.631596965792458,0.883,0.3802816727444105,0.5613423803410966,0.5578640422817569,0.5595978062157221,0.4386576196589034,5453,0.5606060606060606,0.5934025879351194,0.5765382912793271,0.4393939393939394,5808,0.5607142857142857,0.6294878804446874,0.5931141066369022,0.4392857142857143,6160,0.559187414082786,0.6672134135228722,0.608442745554263,0.440812585917214,6547,0.5559267673393025,0.7581556406050666,0.6414803392444103,0.4440732326606976,7483
0,SGHMC,1.006974107935697,1.0743967666391323,0.9535757655509568,0.9524750172503212,0.745409496971299,0.7218117313348399,0.7215917929766066,0.7270907087749071,0.48916527652765274,0.7982504100601422,0.823427497398279,3.3897618262769726,0.8664293674661027,0.0917689396591524,0.0124,0.8647421051177497,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,1.0,0.00018224895206852561,0.0003644314868804665,0.0,1,0.5487,1.0,0.7085943049008846,0.4513,10000
0,AWSGLD,36.790885160664196,-42.68191671902524,-51.43103645351431,-58.495441590032264,0.2234412873308896,0.17960709863057828,0.14231418493353432,0.11545986774259867,0.07663078307830783,0.5831966466192819,0.5870625688658732,5618.136977299828,0.5559151940260788,86.73538320339576,0.8073,0.37619025563896114,0.6212744090441932,0.22033898305084745,0.32530606753666086,0.37872559095580677,1946,0.623062015503876,0.23437215236012393,0.3406171368030725,0.37693798449612403,2064,0.6172839506172839,0.24603608529250956,0.3518373729476153,0.38271604938271603,2187,0.6157487091222031,0.26079825041006016,0.36640635001920374,0.3842512908777969,2324,0.6080572289156626,0.2943320575906688,0.3966597077244259,0.39194277108433734,2656
1,tMH,5.219998807815994,0.728169643855996,0.49497372026344627,0.3592923051009502,0.6571348735233546,0.6085831472129406,0.5796180142613963,0.19302426709024267,0.12876071607160716,0.6142438667154888,0.623236731537559,3.1091204834547534,0.6013739867692793,1.1908727514244184,0.6305,0.38029443636522703,0.7777777777777778,0.0038447455144635665,0.0076516669703042455,0.2222222222222222,27,0.7352941176470589,0.045770779934090074,0.08617718028266115,0.2647058823529412,340,0.684857801691007,0.16312705968509703,0.2634925328996008,0.3151421983089931,1301,0.6511945392491467,0.34932259245697544,0.4547187797902765,0.3488054607508532,2930,0.5914249684741488,0.7727938484071769,0.6700531788237162,0.4085750315258512,7137
1,SGLD,1.0427447269927648,1.04148449385574,0.9275809057799622,0.9314122672517129,0.739111816121752,0.716562929338889,0.7173395694965228,0.7024371814843717,0.46273167316731667,0.7839619187110949,0.8108080588668729,3.4004263136400725,0.8518436365261879,0.08548394852589308,0.0138,0.7672132264335807,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,1.0,0.0001830831197363603,0.0003660992128866922,0.0,1,0.5462,1.0,0.7065062734445738,0.4538,10000
1,qSGLD,37.03228729579251,-42.1518671048473,-47.55626316944013,-60.527407565277386,0.22556091417585702,0.19542801479344274,0.1407106293857765,0.12283878077238782,0.08216345634563454,0.5893445624313438,0.5935315973268666,5634.220620597159,0.5659041135041109,86.63031701840883,0.8043,0.37631950164165495,0.6223111555777889,0.22775540095203223,0.3334673636241791,0.3776888444222111,1999,0.6203966005665722,0.24057121933357745,0.3467018469656992,0.37960339943342775,2118,0.6179224253232278,0.2537532039545954,0.3597663854639845,0.38207757467677217,2243,0.6168694922366764,0.26913218601244965,0.37476099426386233,0.3831305077633235,2383,0.617474302496329,0.307945807396558,0.4109455167358905,0.38252569750367105,2724
1,cycSGLD,96.40183995088591,1.7568471126715872,1.019613964435175,0.4090650283396424,0.5428318035514984,0.5232397649199299,0.5067739526374819,0.029065034714650346,0.019349054905490548,0.5596850970340534,0.559739140536514,398.47028476339324,0.5158950279336911,30.513120988501118,0.8768,0.3788370578048615,0.5595542564852027,0.5607835957524716,0.56016825164594,0.4404457435147972,5474,0.5576131687242798,0.5953863053826437,0.5758809987604038,0.44238683127572015,5832,0.557477768795473,0.6312705968509703,0.5920837984030222,0.4425222312045271,6185,0.5558259811378157,0.6689857195166605,0.6071784646061815,0.4441740188621844,6574,0.5531744975376015,0.7608934456243135,0.640616570327553,0.4468255024623985,7513
