#truth,54,n,100,mu,2.0,alpha,0.2,zeta,1.0
seed,method,rmed,rq95,rmax,ess,thS,thW,thN,piS,piW,piN,lowU,spearman,kendall,topk,ndcg,mse,auc,sigma_raw,cov90,jaccard,P0.05,R0.05,F0.05,rFDR0.05,nsel0.05,P0.1,R0.1,F0.1,rFDR0.1,nsel0.1,P0.15,R0.15,F0.15,rFDR0.15,nsel0.15,P0.2,R0.2,F0.2,rFDR0.2,nsel0.2,P0.3,R0.3,F0.3,rFDR0.3,nsel0.3
0,SGLD,5.147436928371894,9.859256239311911,10.784010013685046,4.392528790694325,0.005100322929317821,-0.11258481443274083,-0.008415881265294278,0.49942841323812415,0.47336750377158154,0.49970961894745813,142.99725676516883,0.08915691569156914,0.057777777777777796,0.4897959183673469,0.493719706018083,3.498929210570899,0.5262104841936776,1.1873783456987221,0.6,0.35630064731171646,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.5,0.02040816326530612,0.039215686274509796,0.5,2,0.5714285714285714,0.08163265306122448,0.14285714285714285,0.42857142857142855,7,0.5161290322580645,0.32653061224489793,0.4,0.4838709677419355,31
0,qSGLD,1.8275060565314658,2.940236152486692,4.053825570826066,5.497533112881992,1.6498356463989354,0.6030903969137084,-0.3232972666055261,0.8157307195634691,0.632425031310391,0.42835053165555304,137.2944317430008,0.7218961896189618,0.5212121212121213,0.7551020408163265,0.8181632251129204,1.9624879385092755,0.8435374149659863,1.8005142132377645,0.93,0.48712810026258796,1.0,0.02040816326530612,0.039999999999999994,0.0,1,1.0,0.3877551020408163,0.5588235294117647,0.0,19,0.8571428571428571,0.6122448979591837,0.7142857142857143,0.14285714285714285,35,0.74,0.7551020408163265,0.7474747474747474,0.26,50,0.5625,0.9183673469387755,0.6976744186046512,0.4375,80
0,cycSGLD,1.006249296035689,1.0150924709536293,1.020842148985087,293.07302557483604,1.0145287287209812,0.9310390513069786,1.0421636356945045,0.7322687211501046,0.71489737701673,0.7358057002685162,43.756817862957234,-0.03695169516951695,-0.015353535353535357,0.42857142857142855,0.3701125187150385,4.38837006531591,0.44657863145258103,0.05477421672418717,0.01,0.98,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.14285714285714285,0.04081632653061224,0.06349206349206349,0.8571428571428571,14,0.49,1.0,0.6577181208053691,0.51,100
0,SGHMC,2.6419814890038245,4.5831259704281395,5.3125743114964985,4.659908176455449,0.3534525034568411,-0.10830569293673457,-0.13472965231938253,0.5783707965915638,0.47321705175364326,0.47117097951692566,120.20218670417597,0.31001500150015,0.21090909090909093,0.5306122448979592,0.5623333367709501,2.838887685447107,0.6246498599439776,1.2406308423221715,0.66,0.33798634708567993,0.0,0.0,0,1.0,1,0.0,0.0,0,1.0,1,0.6666666666666666,0.04081632653061224,0.07692307692307691,0.3333333333333333,3,0.7777777777777778,0.14285714285714285,0.24137931034482757,0.2222222222222222,9,0.6428571428571429,0.3673469387755102,0.4675324675324675,0.35714285714285715,28
0,AWSGLD,1.6497556289374455,2.4984210647387792,3.3622812363713948,6.87060540990651,1.7334214376966148,0.7095545973010671,-0.36687501216547336,0.8250180196614526,0.6497345822249004,0.42065895291952515,144.1597472978549,0.7076147614761475,0.5018181818181819,0.7551020408163265,0.8117510857149639,2.0519602412096916,0.8347338935574229,2.0461371567876125,0.97,0.47421210142895837,1.0,0.04081632653061224,0.07843137254901959,0.0,2,0.9545454545454546,0.42857142857142855,0.5915492957746478,0.045454545454545456,22,0.8,0.6530612244897959,0.7191011235955055,0.2,40,0.75,0.8571428571428571,0.7999999999999999,0.25,56,0.5542168674698795,0.9387755102040817,0.6969696969696971,0.4457831325301205,83
0,acMH,1.1481385127582349,1.3112296690980418,1.386700853685126,13.158194803927842,1.4060844003675965,0.7243840971404215,-0.17101528421412723,0.7946307884643548,0.6631856384857828,0.45814072824884094,112.24735907916607,0.8012721272127211,0.5850505050505052,0.7755102040816326,0.7687734318509011,1.9364127145571906,0.8715486194477791,1.868947670637921,0.99,0.5864814113857307,0.0,0.0,0,1.0,1,0.5,0.02040816326530612,0.039215686274509796,0.5,2,0.95,0.3877551020408163,0.5507246376811594,0.05,20,0.8048780487804879,0.673469387755102,0.7333333333333334,0.1951219512195122,41,0.631578947368421,0.9795918367346939,0.768,0.3684210526315789,76
1,SGLD,5.984686495389765,10.899227309060043,17.58758771063069,4.691992953788274,0.23341332294211922,0.1563702164707587,0.01620198407201283,0.5517767183419193,0.5382199291070612,0.5054661931543702,151.6660636881761,0.0474047404740474,0.0391919191919192,0.49019607843137253,0.5494608466044266,3.339680305497012,0.498999599839936,1.3261531906180088,0.63,0.3353338624613558,1.0,0.0196078431372549,0.038461538461538464,0.0,1,1.0,0.0196078431372549,0.038461538461538464,0.0,1,0.8,0.0784313725490196,0.14285714285714285,0.2,5,0.7,0.13725490196078433,0.2295081967213115,0.3,10,0.5,0.35294117647058826,0.41379310344827586,0.5,36
1,qSGLD,1.953768345356063,3.031233534327143,3.6620307043418623,6.00927567838262,0.4320628470507774,1.2491214341102552,-1.5663729065123344,0.5925581402282022,0.7550821184742629,0.18909336197264445,161.1203140298903,0.49485748574857474,0.29979797979797984,0.7058823529411765,0.6730438465286992,2.250064383732321,0.7755102040816327,1.8493480732256666,0.93,0.46457902001380263,0.0,0.0,0,1.0,1,0.6666666666666666,0.0784313725490196,0.14035087719298245,0.3333333333333333,6,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.2857142857142857,21,0.7105263157894737,0.5294117647058824,0.6067415730337078,0.2894736842105263,38,0.7377049180327869,0.8823529411764706,0.8035714285714285,0.26229508196721313,61
1,cycSGLD,1.0044379428355816,1.0137703834495235,1.019328650336643,253.71918095886014,1.039643470217281,0.9663165668394396,0.9809468451002006,0.7373141797411082,0.7224957060202556,0.7254935067689726,34.57702947833461,0.1881188118811881,0.12525252525252528,0.6078431372549019,0.6422400856072936,3.759070612652572,0.6386554621848738,0.05176088324306273,0.01,0.9807692307692308,1.0,0.0196078431372549,0.038461538461538464,0.0,1,1.0,0.0196078431372549,0.038461538461538464,0.0,1,1.0,0.0196078431372549,0.038461538461538464,0.0,1,0.75,0.058823529411764705,0.10909090909090909,0.25,4,0.51,1.0,0.6754966887417219,0.49,100
1,SGHMC,3.383402672728767,5.228354261780227,7.404176151270604,5.0950367393702525,0.35876145706203716,0.413697128670198,-0.18250144451156086,0.5780334147473368,0.5948012150572247,0.45881402665497356,136.0138303788912,0.25184518451845184,0.18545454545454548,0.5882352941176471,0.6542515010795641,2.8419929616068975,0.6602641056422568,1.5168448178480554,0.78,0.3223580367001419,1.0,0.0196078431372549,0.038461538461538464,0.0,1,1.0,0.0196078431372549,0.038461538461538464,0.0,1,1.0,0.0784313725490196,0.14545454545454545,0.0,4,0.6153846153846154,0.1568627450980392,0.25,0.38461538461538464,13,0.7073170731707317,0.5686274509803921,0.6304347826086957,0.2926829268292683,41
