ndoc,seed,n,n_truth,method,rhat_median,rhat_q95,rhat_max,ess,th_kw,th_nonkw,pi_kw,pi_nonkw,lowest_U,P_at_k,R_at_k,ndcg_at_k,auc,T_stop
10,1,461,204,acMH,1.2116,1.5182,1.9566,9.62,1.5032,0.8564,0.7596,0.6839,373.96,0.6324,0.6324,0.6666,0.6814,8000
10,1,461,204,SGLD,2.9474,5.3791,8.2068,6.0,0.364,0.2467,0.5847,0.5569,394.59,0.4902,0.4902,0.487,0.5692,8000
10,1,461,204,qSGLD,1.2955,1.6791,2.0589,8.84,1.5386,0.7371,0.7573,0.6511,492.15,0.6127,0.6127,0.6526,0.7,8000
10,1,461,204,cycSGLD,1.488,3.1237,5.8285,14.37,0.5715,0.219,0.6272,0.5527,196.0,0.6618,0.6618,0.7021,0.7364,8000
10,1,461,204,SGHMC,1.7803,2.8604,4.4352,6.86,0.4535,0.2176,0.6003,0.5496,384.69,0.5392,0.5392,0.5631,0.615,8000
10,1,461,204,AWSGLD,1.2274,1.6654,2.0631,49.63,0.9441,0.4572,0.6905,0.6059,196.0,0.6569,0.6569,0.6931,0.7368,8000
